Date,AIG,AXP,AAPL,BA,CAT,CSCO,CVX,XOM,GE,HD,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,VZ,WMT,DIS,DWDP,T,AA,HPQ,C,MO,HON,IP
1993-04-15,276.543213,3.640114,0.403951,10.337035,2.599028,1.022587,5.322964,4.530127,1.796623,6.083188,6.628143,1.955641,4.130974,3.468972,4.534548,7.087979,10.436024,6.120568,2.000661,0.153602,0.990007,4.513795,8.05426,2.475249,1.489866,5.917321,9.149635,9.687657,3.899293,5.812208,12.506799,0.893807,50.477482,0.711749,9.143384,14.440607
1993-04-16,276.279846,3.6878,0.411432,10.546575,2.599028,1.005638,5.362688,4.596745,1.789577,5.817158,6.662131,1.927171,4.197604,3.326712,4.548288,7.034145,10.630771,6.282246,1.997789,0.151773,0.985933,4.467853,8.104917,2.462012,1.493638,5.917321,8.818431,9.629478,4.007607,5.913209,12.586105,0.901369,49.825329,0.713574,9.359893,14.609175
1993-04-19,276.279846,3.640114,0.414638,10.511648,2.625389,0.97174,5.330909,4.521798,1.78488,5.888101,6.696126,1.712554,4.42414,3.337655,4.465843,6.836757,10.539127,6.628691,1.997789,0.1489,1.00834,4.500832,8.231558,2.594378,1.516269,5.903815,8.859825,9.745842,4.076534,5.922392,12.570251,0.886245,48.912292,0.711749,9.193349,14.609175
1993-04-20,271.01236,3.54474,0.427461,10.337035,2.644879,0.943492,5.330909,4.438527,1.773137,5.78169,6.883069,1.769494,4.530748,3.370485,4.424618,6.747038,10.35584,6.928945,1.992049,0.149945,1.061303,4.465578,8.155569,2.786309,1.478551,5.930832,8.735626,9.658567,4.135615,5.894848,12.752653,0.887758,48.129715,0.717224,9.026802,15.058685
1993-04-21,265.481476,3.624217,0.424256,10.476724,2.677133,0.97739,5.243518,4.413543,1.744955,5.976776,6.67913,1.800153,4.504096,3.414257,4.369655,6.854704,10.470391,6.790364,1.948993,0.150467,1.075563,4.442073,8.104917,2.753218,1.452148,5.890304,8.818431,9.454925,4.165155,5.839754,12.998499,0.904394,47.477551,0.711749,8.843606,15.002497
1993-04-22,264.954742,3.592427,0.427461,10.581495,2.902915,0.97174,5.235574,4.38856,1.733212,5.976776,6.594149,1.681895,4.330861,3.403315,4.30095,6.729092,10.516215,6.490113,1.911678,0.147333,1.04297,4.442073,8.05426,2.746599,1.478551,5.728185,8.859825,9.367646,4.411322,5.702025,12.887478,0.901369,47.738411,0.697149,8.62709,15.058685
1993-04-23,262.320984,3.719593,0.42105,10.616417,2.876036,0.957616,5.172015,4.280303,1.749652,5.905834,6.492178,1.624956,4.250905,3.403315,4.163539,6.621427,10.367294,6.651786,1.868623,0.14681,1.055192,4.453826,8.066922,2.607614,1.493638,5.674144,8.859825,9.42583,4.381782,5.68366,12.601969,0.88927,47.477551,0.686199,8.826948,14.777744
1993-04-26,250.205765,3.608325,0.418912,10.441809,2.881411,0.918069,5.148183,4.288631,1.728515,5.78169,6.577156,1.586849,4.224253,3.468972,4.05361,6.621427,10.275653,6.674882,1.845659,0.14681,1.040933,4.512585,7.965607,2.687035,1.486094,5.714675,8.818431,9.542198,4.352243,5.766299,12.935061,0.855998,43.434109,0.682549,8.4772,14.777744
1993-04-27,256.790131,3.592427,0.429599,10.581495,2.881411,0.912419,5.203793,4.355251,1.73791,5.959044,6.577156,1.670846,4.5574,3.468972,4.163539,6.836757,10.21837,6.859657,1.894456,0.146549,1.104081,4.594845,8.028934,2.86573,1.478551,5.701163,8.984029,9.513108,4.391629,5.72039,12.982651,0.874146,45.912346,0.669774,8.343961,14.777744
1993-04-28,252.839508,3.528844,0.439217,10.441809,2.886787,0.963266,5.40241,4.380234,1.697984,5.994511,6.781096,1.71625,4.544072,3.447084,4.204762,6.890594,10.184007,6.905851,1.974827,0.146288,1.112229,4.524335,8.066922,2.832637,1.482322,5.593087,8.901231,9.571292,4.312858,5.582659,12.9192,0.88322,46.694935,0.666124,8.294002,14.693451
1993-04-29,262.320984,3.608325,0.433873,10.616417,2.962049,0.988689,5.426247,4.396889,1.721469,5.923571,6.645134,1.73895,4.517419,3.479916,4.245985,6.800869,10.21837,6.836563,1.963345,0.143937,1.09797,4.536085,8.130239,2.786309,1.478551,5.566065,8.859825,9.629478,4.303009,5.628567,13.085753,0.892295,46.303646,0.689849,8.460546,14.693451
1993-04-30,266.79834,3.560634,0.438148,10.616417,2.978175,0.932193,5.473913,4.396889,1.702682,5.994511,6.61115,1.7276,4.650678,3.447084,4.204762,6.908535,10.195459,6.836563,1.963345,0.14263,1.112229,4.618347,8.05426,2.859111,1.486094,5.552554,8.859825,9.484015,4.293163,5.674482,13.101615,0.905906,47.999275,0.686199,8.693705,14.777744
1993-05-03,272.329224,3.560634,0.443491,10.581495,2.962049,0.97739,5.43419,4.413543,1.707378,6.047715,6.696126,1.761653,4.783934,3.468972,4.218503,7.14181,10.401659,7.067523,1.977698,0.145765,1.136674,4.606595,8.180901,3.011331,1.49741,5.620104,8.694229,9.367646,4.33255,5.692842,12.997884,0.904394,46.955818,0.693499,8.660404,14.805837
1993-05-04,273.646088,3.592427,0.456315,10.756104,2.940546,1.008463,5.724181,4.363579,1.686242,6.083188,6.696126,1.841109,4.690655,3.447084,4.342173,7.05209,10.378751,7.090624,2.020754,0.144459,1.128526,4.6301,8.117579,3.044423,1.471007,5.593087,8.901231,9.367646,4.352243,5.692842,12.846281,0.916492,47.710136,0.693499,8.593781,14.862027
1993-05-05,278.123444,3.528844,0.465933,10.895795,2.956672,1.039536,5.749032,4.321941,1.733212,6.260537,6.71312,1.843379,4.757284,3.436144,4.232243,7.0162,10.367294,7.067523,2.049457,0.146026,1.148896,4.618347,8.206231,3.183408,1.501181,5.620104,8.859825,9.164002,4.293163,5.628567,12.7984,0.922542,47.448727,0.702624,8.677057,14.581076
1993-05-06,278.123444,3.624217,0.459521,11.035483,2.94592,1.022587,5.749032,4.355251,1.756698,6.225072,6.860275,1.838839,4.650678,3.403315,4.177281,7.0162,10.481845,6.928945,2.003531,0.144981,1.128526,4.512585,8.282214,2.991476,1.542671,5.647125,8.818431,8.96036,4.303009,5.555112,12.7984,0.933129,47.056583,0.717224,8.560472,14.609175
1993-05-07,272.855957,3.54474,0.46807,10.895795,2.919043,1.101682,5.724181,4.468843,1.770789,6.296014,6.913594,1.852459,4.610701,3.392372,4.136057,7.034145,10.470391,6.859657,1.997789,0.147855,1.130563,4.618347,8.294876,2.872347,1.550215,5.660632,8.694229,9.01854,4.293163,5.472474,12.646802,0.960351,46.664448,0.744599,8.377275,14.749642
1993-05-10,273.382721,3.528844,0.470208,10.825043,2.962049,1.118631,5.649626,4.434,1.76844,6.225072,6.94914,1.86154,4.677328,3.425201,4.204762,7.034145,10.310013,6.975138,2.046587,0.152296,1.199362,4.606595,8.269547,3.004713,1.553987,5.714675,8.652825,9.193091,4.253777,5.527565,12.598934,0.951277,48.102264,0.770149,8.393926,14.665359
1993-05-11,272.329224,3.608325,0.465933,11.037304,2.999677,1.124281,5.724181,4.44271,1.747303,6.207337,6.94914,1.807057,4.783934,3.512746,4.342173,7.070032,10.458935,6.952043,2.015012,0.154386,1.212541,4.653603,8.345532,3.143698,1.557759,5.782222,8.611428,9.309462,4.243929,5.591841,12.814361,0.949765,48.494419,0.751899,8.460546,14.890118
1993-05-12,272.329224,3.560634,0.455246,11.143429,3.005055,1.107332,5.831875,4.468843,1.754349,6.225072,6.824732,1.779814,4.747373,3.479916,4.328431,7.123866,10.539127,6.790364,1.980568,0.155692,1.221328,4.677103,8.39619,3.004713,1.553987,5.714675,8.942632,9.222182,4.234083,5.582659,13.165445,0.945227,48.625145,0.729999,8.527166,15.002497
1993-05-13,269.432098,3.497053,0.474482,11.178802,3.021182,1.098857,5.765601,4.42529,1.733212,6.047715,6.753637,1.777544,4.624597,3.436144,4.094834,7.0162,10.458935,6.697981,1.969086,0.152035,1.208148,4.594845,8.307536,3.004713,1.56153,5.647125,8.818431,9.01854,4.273469,5.545931,13.165445,0.922542,47.840847,0.739124,8.4772,14.862027
1993-05-14,266.271606,3.497053,0.474482,11.284929,2.988928,1.132755,5.691045,4.44271,1.752001,6.065454,6.806956,1.770734,4.720091,3.49086,4.026129,6.980312,10.35584,6.905851,1.963345,0.152818,1.225721,4.6301,8.282214,2.965003,1.56153,5.660632,9.025433,9.164002,4.234083,5.555112,13.061714,0.949765,46.403008,0.742774,8.543819,14.805837
1993-05-17,263.637848,3.46526,0.47662,11.355684,2.967424,1.177953,5.67448,4.486269,1.759045,6.029978,6.77141,1.797976,4.774659,3.512746,3.971165,6.944425,10.622096,7.136815,1.986308,0.153341,1.258671,4.6301,8.206231,2.951766,1.682446,5.606597,8.984029,9.222182,4.253777,5.518387,13.245234,0.963375,46.53373,0.744599,8.719038,14.800542
1993-05-18,265.481476,3.528844,0.474482,11.320304,2.924418,1.203376,5.624772,4.477556,1.733212,6.278276,6.966916,1.838839,4.774659,3.501803,3.957423,6.872647,10.645706,7.090624,2.032235,0.155431,1.236704,4.618347,8.079585,3.004713,1.678392,5.593087,8.901231,9.309462,4.204541,5.500021,13.428745,1.025383,46.92588,0.739124,8.702071,14.743614
1993-05-19,268.905365,3.608325,0.489443,11.46181,2.956672,1.251398,5.583355,4.503689,1.752001,6.544305,7.055776,1.897864,4.897436,3.622178,4.108576,7.195643,10.728313,7.183007,2.124087,0.159871,1.256474,4.724112,8.130239,3.103988,1.6865,5.728185,9.232438,9.658567,4.33255,5.573477,13.660143,1.058655,47.318008,0.742774,8.888668,14.999784
1993-05-20,267.325104,3.671905,0.502267,11.497187,2.994303,1.234449,5.608205,4.547247,1.747303,6.668448,7.002457,1.893323,4.965643,3.687838,4.149799,7.23153,10.881746,7.229199,2.161402,0.157782,1.260867,4.759366,8.130239,3.183408,1.727041,5.876792,9.439445,10.240408,4.322702,5.555112,13.564395,1.04958,48.494419,0.735474,8.939558,14.971319
1993-05-21,264.427979,3.592427,0.491581,11.320304,2.972799,1.220325,5.608205,4.512401,1.730864,6.579778,6.878051,1.879701,4.924719,3.589349,4.012388,7.213584,10.869947,7.044428,2.124087,0.152818,1.252081,4.724112,8.092252,3.156934,1.739204,5.755202,9.066833,10.007669,4.293163,5.518387,13.444706,1.011771,48.363705,0.731824,8.973481,14.914392
1993-05-24,264.954742,3.576532,0.492649,11.355684,2.983552,1.225975,5.608205,4.529822,1.742606,6.508833,7.073548,1.888782,4.924719,3.589349,4.05361,7.213584,10.763722,7.090624,2.115475,0.156214,1.260867,4.688857,8.066922,3.176789,1.735149,5.822753,9.273836,10.29859,4.411322,5.490837,13.476628,1.035969,48.102264,0.737299,8.990447,14.942859
1993-05-25,265.481476,3.608325,0.481963,11.391059,3.005055,1.209026,5.641341,4.529822,1.733212,6.544305,7.162412,1.884241,4.870152,3.600291,4.108576,7.177696,10.763722,7.044428,2.095383,0.154647,1.269654,4.677103,8.016268,3.229735,1.682446,5.822753,9.398044,10.211314,4.48025,5.490837,13.795785,1.008747,47.971561,0.744599,9.0583,15.255951
1993-05-26,273.119354,3.656009,0.493718,11.320304,3.026557,1.271172,5.624772,4.503689,1.747303,6.615247,7.500091,2.006831,4.952005,3.633121,4.314691,7.177696,10.799128,7.206101,2.187235,0.155953,1.289423,4.688857,8.117579,3.176789,1.710824,5.917321,9.31524,10.327685,4.45071,5.582659,13.660143,1.043531,49.540127,0.753724,9.092222,15.284412
1993-05-27,273.909454,3.6878,0.491581,11.284929,3.128697,1.242923,5.873292,4.521113,1.763743,6.597511,7.571185,2.047694,4.829226,3.611235,4.218503,7.123866,10.775526,6.975138,2.161402,0.155692,1.27185,4.606595,8.155569,3.209881,1.747311,5.917321,9.191038,10.327685,4.490096,5.619385,13.763874,1.026895,49.540127,0.739124,9.092222,15.483653
1993-05-28,270.748962,3.656009,0.514144,11.214178,3.080314,1.220325,5.84016,4.564668,1.742606,6.562037,7.500091,2.013642,4.870152,3.633121,4.218503,7.14181,10.657502,7.067523,2.126957,0.151512,1.260867,4.618347,8.218891,3.163553,1.714878,5.863283,9.232438,10.240408,4.45071,5.63775,13.428745,1.008747,48.494419,0.735474,9.0583,15.199023
1993-06-01,273.909454,3.624217,0.517549,11.249555,3.193208,1.192077,5.906427,4.538534,1.766092,6.579778,7.393455,2.097637,4.883794,3.633121,4.287208,7.258436,10.763722,7.044428,2.210198,0.155953,1.280637,4.641851,8.193563,3.150316,1.722987,5.903815,9.31524,10.240408,4.568871,5.674482,13.628225,1.035969,48.494419,0.744599,8.973481,15.170555
1993-06-02,275.226349,3.592427,0.517549,11.249555,3.214711,1.194901,5.889859,4.521113,1.920233,6.579778,7.660048,2.084017,4.829226,3.644063,4.177281,7.294638,10.858149,6.974221,2.198717,0.152818,1.267458,4.653603,8.231558,3.084133,1.727041,5.903815,9.398044,10.15313,4.608258,5.656116,13.811746,1.038994,49.278694,0.735474,8.922592,15.085168
1993-06-03,273.646088,3.656009,0.511874,11.214178,3.182455,1.225975,5.865007,4.529822,1.922787,6.473364,7.660048,2.068126,4.761017,3.611235,4.163539,7.439442,10.917161,6.904009,2.172884,0.151512,1.256474,4.594845,8.218891,3.037804,1.731095,5.944343,9.108233,10.240408,4.529485,5.674482,13.811746,1.04958,48.755836,0.735474,8.888668,15.341332
1993-06-04,272.855957,3.671905,0.498254,11.214178,3.214711,1.177953,5.898142,4.547247,1.917679,6.313747,7.677819,2.047694,4.679166,3.600291,4.081093,7.33084,10.905355,6.8572,2.158532,0.148377,1.227918,4.536085,8.193563,2.965003,1.710824,5.95785,8.859825,10.29859,4.470401,5.656116,13.859615,1.052606,48.102264,0.731824,8.905635,15.142096
1993-06-07,265.218109,3.640114,0.4608,11.001923,3.246964,1.152529,5.964415,4.555956,1.912573,6.012246,7.429005,2.111259,4.679166,3.589349,3.902456,7.167933,10.987969,6.8572,2.141309,0.16078,1.223524,4.524335,8.130239,2.912057,1.710824,6.025399,8.818431,10.269501,4.490096,5.63775,13.811746,1.032945,46.010895,0.729999,8.990447,14.885935
1993-06-08,263.637848,3.592427,0.44945,10.825043,3.236212,1.14123,5.939564,4.616932,1.907466,6.100922,7.429005,2.056775,4.692806,3.556518,3.984905,7.131731,10.952563,6.833797,2.118348,0.157335,1.221328,4.489081,8.041597,2.885584,1.706771,5.99838,8.798572,10.182223,4.411322,5.601022,13.644185,1.026895,46.403008,0.722699,8.973481,14.715152
1993-06-09,268.905365,3.624217,0.401782,10.966552,3.187831,1.149704,5.956131,4.695337,1.907466,6.118659,7.517863,2.029531,4.733733,3.550287,4.094834,7.167933,10.928958,6.880603,2.089643,0.159058,1.219131,4.477328,8.05426,2.885584,1.710824,6.038909,8.840076,10.065854,4.411322,5.729573,13.460664,1.043531,46.141605,0.733315,8.973481,14.857468
1993-06-10,267.58847,3.6878,0.404051,10.860417,3.230837,1.169478,5.98098,4.669202,1.907466,6.262507,7.464546,1.984129,4.856511,3.65045,4.108576,7.222234,9.984776,7.044428,2.092513,0.157909,1.243294,4.500832,8.003603,2.945149,1.702717,6.092947,8.75707,10.036766,4.48025,5.674482,13.412792,1.025383,46.010895,0.739014,9.109189,14.572844
1993-06-11,270.222229,3.783175,0.397242,11.001923,3.263091,1.192077,5.807021,4.547247,1.92534,6.191343,7.464546,2.052234,4.883794,3.717228,4.232243,7.240337,10.244417,7.231653,2.052327,0.157335,1.245491,4.489081,8.028934,3.01795,1.702717,6.133481,9.006086,10.15313,4.45071,5.729573,13.213313,1.043531,46.272308,0.754212,9.109189,14.68669
1993-06-14,271.275726,3.735488,0.405186,11.001923,3.343729,1.220325,5.856725,4.564668,1.897252,6.137968,7.393455,2.074937,4.897436,3.728356,4.273468,7.186035,10.291635,7.301866,2.118348,0.156474,1.27185,4.536085,8.041597,3.051041,1.710824,6.06593,8.964581,10.094948,4.470401,5.729573,13.245234,1.058655,47.971561,0.752313,9.109189,14.658224
1993-06-15,269.958862,3.76728,0.381352,11.108055,3.338352,1.220325,5.898142,4.512401,1.922787,6.155758,7.091323,2.097637,4.911076,3.728356,4.273468,7.005025,10.150006,7.114639,2.124087,0.153029,1.28503,4.536085,8.016268,3.090751,1.718932,6.07944,8.798572,10.182223,4.421168,5.656116,13.02979,1.052606,47.448727,0.746613,9.109189,14.458999
1993-06-16,270.748962,3.783175,0.383622,11.143429,3.316849,1.206201,5.964415,4.616932,1.948321,6.084597,7.162412,2.052234,4.938361,3.739486,4.287208,7.095531,10.256227,7.208253,2.095383,0.154464,1.3048,4.583092,8.092252,3.150316,1.718932,6.11997,8.549558,10.065854,4.411322,5.601022,13.061714,1.011771,47.448727,0.748513,9.0583,14.402063
1993-06-17,270.485596,3.814969,0.374542,10.966552,3.327601,1.200551,5.939564,4.677914,1.945769,5.995637,7.055776,2.038614,4.992929,3.761745,4.342173,7.186035,10.256227,7.231653,2.086772,0.153603,1.313587,4.606595,8.104917,3.176789,1.747311,6.133481,8.591062,10.065854,4.45071,5.601022,13.261188,1.034584,47.448727,0.735214,8.871706,14.743614
1993-06-18,266.534973,3.814969,0.372272,10.966552,3.322225,1.163829,5.815303,4.58209,1.938107,6.084597,7.020231,2.011372,4.679166,3.69497,4.273468,7.167933,10.102796,6.92741,2.009272,0.142406,1.267458,4.606595,8.05426,3.170171,1.747311,6.06593,8.342041,9.920395,4.431016,5.509202,13.428745,1.025004,47.056583,0.733315,8.854742,14.885935
1993-06-21,273.646088,3.76728,0.359787,10.895795,3.257716,1.149704,5.848437,4.564668,1.945769,5.995637,7.002457,2.061315,4.638241,3.672709,4.410877,7.131731,10.232623,6.92741,2.035105,0.132931,1.230115,4.641851,8.016268,3.176789,1.771635,6.174008,8.342041,9.920395,4.490096,5.564294,13.444706,1.039374,47.840847,0.727615,9.075264,14.914392
1993-06-22,273.646088,3.830862,0.375677,10.825043,3.193208,1.14688,5.856725,4.608222,1.940662,5.906683,7.002457,2.015913,4.529105,3.66158,4.493324,7.023127,10.244417,6.786992,2.020754,0.130921,1.223524,4.653603,8.016268,3.170171,1.771635,6.174008,8.259042,9.920395,4.440863,5.564294,13.476628,1.04097,48.102264,0.727615,8.956519,14.68669
1993-06-23,272.855957,3.910343,0.367732,10.966552,3.134073,1.14123,5.7159,4.547247,1.961089,5.960058,6.913594,1.99775,4.474536,3.717228,4.369655,7.041225,10.197211,6.740184,2.035105,0.125179,1.225721,4.6301,7.965607,3.229735,1.804069,6.241561,8.591062,9.42583,4.440863,5.545931,13.444706,1.015425,47.840847,0.737114,8.956519,14.515925
1993-06-24,274.962952,3.910343,0.379082,10.825043,3.128697,1.161004,5.67448,4.564668,1.950876,6.084597,6.931371,1.952347,4.57003,3.795133,4.465843,7.077431,10.209017,6.810394,2.032235,0.124318,1.227918,4.724112,8.246628,3.289301,1.791907,6.255069,8.798572,9.745842,4.538653,5.509202,13.628225,1.03139,51.500797,0.744713,9.024373,14.572844
1993-06-25,271.539093,3.926237,0.363192,10.825043,3.123322,1.206201,5.7159,4.555956,1.935555,6.102386,7.073548,1.984129,4.583674,3.795133,4.493324,7.149832,10.173608,6.833797,2.032235,0.129486,1.223524,4.700607,8.404206,3.262827,1.783798,6.228048,8.840076,9.687657,4.45706,5.490837,13.612267,1.056936,52.154369,0.744713,8.956519,14.629767
1993-06-28,274.699585,3.973924,0.364327,10.683538,3.236212,1.271172,5.790451,4.608222,1.948321,6.155758,7.162412,2.034074,4.501822,3.850781,4.603252,7.222234,10.197211,6.716778,2.072421,0.129486,1.210345,4.782868,8.443605,3.36872,1.767581,6.34964,8.88158,9.774936,4.518254,5.582659,13.596314,1.06492,55.030056,0.746613,9.380598,14.572844
1993-06-29,273.119354,4.005717,0.354112,10.612788,3.203959,1.257048,5.790451,4.547247,1.953428,6.155758,7.020231,2.052234,4.583674,3.861911,4.602229,7.167933,10.161806,6.880603,2.043716,0.126328,1.216935,4.853376,8.272889,3.415049,1.759473,6.363148,8.715566,9.571292,4.538653,5.601022,13.763874,1.04576,54.507214,0.748513,9.177038,14.345149
1993-06-30,271.80246,4.101088,0.358652,10.471287,3.220086,1.237274,5.815303,4.608222,1.955982,6.226926,7.020231,1.99775,4.529105,3.82852,4.602229,7.113631,10.197211,6.646572,2.020754,0.126615,1.177396,4.888632,8.338552,3.401812,1.751366,6.417187,8.715566,9.484015,4.620247,5.692842,13.963341,1.034584,55.030056,0.733315,9.0583,14.572844
1993-07-01,277.069946,3.973924,0.345033,10.471287,3.182455,1.254223,5.749032,4.538534,1.943215,6.173552,7.002457,1.961426,4.406327,3.82852,4.57408,7.095531,10.209017,6.552956,2.000661,0.125179,1.142249,4.865129,8.469863,3.322393,1.710824,6.34964,8.549558,9.484015,4.548852,5.803027,14.378251,1.018618,54.245754,0.735214,8.939558,14.885935
1993-07-02,276.016449,4.068489,0.349573,10.400534,3.144826,1.254223,5.67448,4.503689,1.953428,6.209135,6.860275,1.956887,4.351759,3.806263,4.489635,7.113631,10.185417,6.459339,2.003531,0.125466,1.115889,4.841626,8.483001,3.289301,1.698662,6.403978,8.508052,9.528399,4.57945,5.822528,14.226653,1.028198,52.807919,0.731415,8.888668,14.68669
1993-07-06,270.222229,4.068489,0.342763,10.329779,3.160951,1.237274,5.575071,4.460134,1.933001,5.97785,6.664775,1.934185,4.324477,3.728356,4.531857,7.077431,10.079193,6.412539,1.974827,0.124605,1.10271,4.794619,8.601181,3.315774,1.674338,6.36239,8.425047,9.353028,4.508053,5.859972,13.995255,0.964334,52.415794,0.718117,8.719038,14.572844
1993-07-07,276.279846,4.117706,0.331413,10.294401,3.220086,1.197726,5.583355,4.477556,1.933001,6.049015,6.629227,1.911484,4.324477,3.817392,4.545932,7.077431,10.079193,6.412539,1.914549,0.125179,1.120283,4.87688,8.666834,3.381957,1.706771,6.320806,8.466552,9.06075,4.56925,5.822528,14.011211,0.986686,54.115063,0.721916,8.922592,14.345149
1993-07-08,280.493835,4.052083,0.331413,10.506659,3.230837,1.211851,5.657908,4.486269,1.981516,6.155758,6.629227,1.98867,4.379045,3.884168,4.57408,7.095531,10.090991,6.506148,1.948993,0.128624,1.148839,4.923887,8.666834,3.467996,1.714878,6.473282,8.798572,9.06075,4.630445,5.916135,13.995255,1.005846,55.945053,0.735214,9.007414,14.515925
1993-07-09,281.810699,4.068489,0.333683,10.57741,3.230837,1.237274,5.682762,4.451422,1.981516,6.084597,6.629227,2.034074,4.33812,3.861911,4.545932,7.059328,10.1146,6.506148,1.943253,0.126615,1.155429,4.912138,8.771897,3.421667,1.759473,6.459419,8.715566,9.177659,4.630445,5.897414,14.226653,1.007442,54.637901,0.746613,9.007414,14.515925
1993-07-12,283.917694,4.117706,0.345033,10.57741,3.273842,1.248573,5.633056,4.494978,1.989178,6.155758,6.842502,2.020453,4.351759,3.939815,4.560008,7.077431,10.102796,6.459339,1.92316,0.127763,1.131266,4.982645,8.83755,3.40843,1.767581,6.445561,8.674065,8.797694,4.661044,5.916135,14.027177,1.018618,56.467884,0.752313,9.007414,14.515925
1993-07-13,284.181061,4.166922,0.338223,10.612788,3.284595,1.268347,5.599923,4.512401,2.001945,6.387047,6.77141,1.979589,4.433612,3.895297,4.447412,7.041225,10.079193,6.459339,1.900197,0.127476,1.144446,4.841626,8.903211,3.454759,1.787852,6.334672,8.75707,8.739239,4.640644,5.897414,14.043134,1.001056,54.768627,0.746613,9.041332,14.373609
