date,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band
2000-02-23,42.3563,44.6544,40.0581,47.8375,41.4145,44.626,18.4059,19.596,20.7861,50.2889,53.027,55.7651,120.3698,126.6,132.8302,43.9136,35.3524,39.633,33.4565,36.284,39.1115,62.4809,43.8711,53.176,58.8854,49.8386,54.362,48.3313,55.0247,51.678,63.0861,53.3559,58.221,25.3105,23.3435,24.327,93.22,96.1097,90.3303,32.9503,34.594,36.2377,35.6522,25.5098,30.581,91.2971,106.3989,98.848,70.9561,60.3839,65.67,93.3819,81.9221,87.652,36.2147,31.4893,33.852,79.6,84.902,74.298,58.1289,49.7351,53.932,80.8158,75.9762,78.396,112.3026,103.3974,107.85,121.0873,108.8707,114.979,62.5272,51.9468,57.237,139.6234,125.7846,132.704,76.471,80.2777,72.6643,200.99,207.98,194.0,79.0217,72.5403,75.781,138.6234,143.1544,134.0924,138.453,121.567,130.01,36.2952,40.4068,38.351,40.5631,35.8649,38.214,119.3431,108.6529,113.998,164.8318,134.1482,149.49
2000-02-24,41.825,45.3142,38.3358,48.0435,41.6085,44.826,18.4165,19.639,20.8615,49.1145,52.533,55.9515,120.964,127.15,133.336,43.3393,34.5007,38.92,32.6366,35.834,39.0314,61.4169,42.9491,52.183,58.6769,48.0851,53.381,48.3843,55.0217,51.703,63.4571,52.7209,58.089,25.1429,22.9731,24.058,92.67,96.646,88.694,32.7631,34.287,35.8109,34.8989,24.9251,29.912,90.8736,104.9724,97.923,68.8271,60.6369,64.732,94.0604,81.9176,87.989,35.7624,31.0416,33.402,78.912,84.1177,73.7063,57.5232,48.9028,53.213,81.2203,74.3217,77.771,114.1565,103.4835,108.82,120.7077,107.8763,114.292,62.3911,50.9449,56.668,139.3211,125.4749,132.398,76.127,80.5269,71.7271,202.49,212.1843,192.7957,79.583,71.267,75.425,137.8766,142.8496,132.9035,140.2975,121.4225,130.86,35.7354,40.3906,38.063,40.4453,35.4947,37.97,119.559,108.953,114.256,165.2363,128.4237,146.83
2000-02-25,41.05,45.7257,36.3743,48.3387,41.9753,45.157,18.4021,19.614,20.8259,47.7125,51.964,56.2155,120.665,127.01,133.355,42.5478,33.9542,38.251,31.0365,35.24,39.4435,60.5945,41.2715,50.933,58.1385,46.7235,52.431,48.3638,55.0282,51.696,64.1899,50.6621,57.426,25.1406,22.6514,23.896,92.039,98.0682,86.0098,32.2086,34.025,35.8414,33.8194,24.5666,29.193,90.7566,102.1514,96.454,67.676,60.026,63.851,94.0699,81.8581,87.964,35.2561,30.6479,32.952,78.186,82.8309,73.5411,56.8136,48.0124,52.413,82.0453,72.2967,77.171,115.2732,103.5068,109.39,119.7166,106.6434,113.18,61.7626,50.2614,56.012,138.9839,123.9481,131.466,75.645,80.9999,70.2901,202.85,213.0693,192.6307,79.6271,70.0729,74.85,137.0531,142.0391,132.0671,139.4957,121.6043,130.55,35.2207,40.4933,37.857,39.9484,35.6036,37.776,119.7346,108.1514,113.943,165.634,122.086,143.86
2000-02-28,40.3688,45.8135,34.924,48.6737,42.7903,45.732,18.5369,19.714,20.8911,47.113,51.464,55.815,122.5783,127.76,132.9417,41.9934,33.8206,37.907,30.6886,34.727,38.7654,59.3232,40.5688,49.946,57.1656,46.4724,51.819,49.3989,54.5291,51.964,64.6144,49.3256,56.97,25.0544,22.4736,23.764,91.502,97.7775,85.2265,31.7566,33.744,35.7314,31.9502,25.2118,28.581,89.7534,101.4786,95.616,67.4066,59.5574,63.482,93.5699,83.0581,88.314,34.6864,30.4556,32.571,77.718,81.304,74.132,55.9942,47.5818,51.788,82.2399,71.1641,76.702,115.6679,104.4121,110.04,120.2305,103.9555,112.093,60.8199,50.5541,55.687,138.4735,123.5965,131.035,75.607,81.0166,70.1974,203.67,214.0927,193.2473,79.655,70.157,74.906,136.7969,141.6829,131.9108,139.4628,121.5772,130.52,35.0429,40.5831,37.813,39.1785,35.7975,37.488,119.098,109.688,114.393,163.4536,120.0864,141.77
2000-02-29,39.8063,45.4389,34.1736,48.7099,43.8541,46.282,18.7554,19.839,20.9226,47.2155,51.239,55.2625,123.3722,128.91,134.4478,41.169,34.019,37.594,30.6728,34.427,38.1812,56.1769,41.6891,48.933,56.2222,46.1418,51.182,49.6003,54.4537,52.027,64.808,47.98,56.394,25.0592,22.0948,23.577,91.102,97.7302,84.4738,31.4492,33.457,35.4648,30.474,25.914,28.194,88.3172,100.8648,94.591,66.6942,59.3698,63.032,92.6779,85.0121,88.845,34.3272,30.3888,32.358,77.774,81.4582,74.0898,55.5132,46.9628,51.238,82.2952,69.9828,76.139,116.248,104.452,110.35,120.1298,101.3942,110.762,59.7415,51.0705,55.406,138.0057,123.6643,130.835,75.494,80.8764,70.1116,205.07,216.5804,193.5596,79.6908,70.2972,74.994,136.5906,141.1671,132.0141,139.6893,121.6907,130.69,34.3051,40.6069,37.456,38.9932,35.7208,37.357,118.889,109.659,114.274,160.225,119.355,139.79
2000-03-01,39.0188,44.5313,33.5063,49.1338,43.7942,46.464,18.9459,19.97,20.9941,47.6698,50.914,54.1582,124.3483,129.79,135.2317,41.8046,33.6454,37.725,30.8135,34.208,37.6025,52.0767,43.9893,48.033,56.4729,46.0291,51.251,49.3527,54.3753,51.864,64.1388,47.6972,55.918,24.9097,21.8943,23.402,90.352,96.3765,84.3275,31.4411,33.089,34.7369,29.686,26.24,27.963,87.7848,99.8472,93.816,66.0913,58.8467,62.469,92.698,84.392,88.545,33.9366,30.2794,32.108,77.868,81.9131,73.8229,53.85,47.688,50.769,81.3652,69.6508,75.508,117.4787,104.0013,110.74,119.2928,98.8572,109.075,58.2482,51.7398,54.994,135.9037,124.5423,130.223,75.169,79.9493,70.3887,206.51,219.1235,193.8965,79.1703,70.3677,74.769,136.3266,140.0649,132.5882,139.8891,122.2309,131.06,33.9531,39.9349,36.944,38.6875,35.5885,37.138,125.8983,104.9117,115.405,153.3523,121.5077,137.43
2000-03-02,38.2125,43.3991,33.0259,49.0581,44.0699,46.564,19.2882,20.083,20.8778,47.9569,50.701,53.4451,124.1104,130.09,136.0696,44.4307,32.2573,38.344,31.0773,33.964,36.8507,50.9467,44.6813,47.814,56.5483,45.9917,51.27,49.1526,54.3114,51.732,62.6213,47.4527,55.037,24.5896,21.8404,23.215,89.678,95.3972,83.9588,31.2132,32.914,34.6148,29.6589,26.2551,27.957,87.9189,98.8631,93.391,65.3122,58.3758,61.844,92.7351,83.9049,88.32,33.6044,30.1116,31.858,77.974,82.2344,73.7136,52.8815,47.8705,50.376,80.0659,69.7261,74.896,118.5051,104.6949,111.6,117.5272,98.0968,107.812,57.6771,51.8869,54.782,135.709,124.655,130.182,74.869,78.6765,71.0615,207.54,219.5254,195.5546,78.536,70.578,74.557,136.2797,139.8924,132.667,140.1024,123.1376,131.62,33.5479,39.3901,36.469,38.7104,35.3036,37.007,127.3448,105.0412,116.193,147.0666,123.7534,135.41
2000-03-03,37.5938,42.0051,33.1824,49.0453,43.8947,46.47,19.4639,20.164,20.8641,47.7617,50.795,53.8283,123.5026,131.15,138.7974,46.3527,31.4473,38.9,31.0773,33.964,36.8507,52.5099,43.9681,48.239,57.0679,45.7841,51.426,49.4653,53.5347,51.5,59.6893,48.6967,54.193,24.0515,21.9645,23.008,89.103,93.9873,84.2187,31.2349,32.777,34.3191,29.802,26.188,27.995,88.9285,97.1535,93.041,65.448,57.09,61.269,92.7073,83.9067,88.307,32.9855,30.4425,31.714,78.248,82.911,73.585,52.3064,48.0096,50.158,78.6672,69.9868,74.327,120.71,104.35,112.53,114.6429,99.2311,106.937,57.6771,51.8869,54.782,138.8502,123.1898,131.02,74.65,77.9588,71.3412,209.32,223.8656,194.7744,77.6065,70.8695,74.238,136.5641,141.0936,132.0345,141.4154,123.2046,132.31,33.7182,38.7578,36.238,38.6293,35.0727,36.851,130.641,104.371,117.506,142.1334,125.8066,133.97
2000-03-06,37.0313,41.2135,32.849,49.0453,43.8947,46.47,19.552,20.189,20.826,47.741,50.87,53.999,121.1258,132.9,144.6742,47.3092,31.5168,39.413,31.0077,34.014,37.0203,52.9735,44.0545,48.514,58.5052,45.3708,51.938,49.1398,53.3842,51.262,58.631,48.679,53.655,23.8923,21.8857,22.889,88.484,92.3868,84.5812,31.1181,32.546,33.9739,29.8773,26.2127,28.045,88.4936,96.7004,92.597,65.7327,55.7053,60.719,92.7012,83.8508,88.276,32.7792,30.4608,31.62,79.117,84.078,74.156,52.0004,47.8396,49.92,77.9796,69.2864,73.633,120.8226,106.6374,113.73,113.0251,98.9609,105.993,57.6725,51.9175,54.795,139.8549,124.6491,132.252,74.444,77.8935,70.9945,212.02,226.3637,197.6763,77.126,70.912,74.019,137.0078,141.8205,132.1951,141.5533,125.1267,133.34,33.7826,38.4934,36.138,38.7708,34.7572,36.764,132.191,105.709,118.95,141.1089,125.0311,133.07
2000-03-07,36.2188,39.7131,32.7244,49.6531,42.1989,45.926,19.5062,20.057,20.6078,47.6672,50.808,53.9488,121.718,134.4,147.082,47.7119,32.1901,39.951,31.0854,34.276,37.4666,52.9492,43.9648,48.457,59.2103,45.3417,52.276,49.4217,52.5023,50.962,57.0271,48.3209,52.674,23.5765,21.8375,22.707,85.296,101.6971,68.8949,30.2524,32.196,34.1396,29.8361,26.4299,28.133,88.4726,96.5334,92.503,64.951,54.175,59.563,92.8525,82.2235,87.538,32.8358,29.9182,31.377,79.573,84.6016,74.5444,51.7489,47.1671,49.458,76.5365,68.7035,72.62,120.0677,109.1923,114.63,111.5527,98.8333,105.193,57.8335,51.5065,54.67,139.8453,124.7207,132.283,74.9,79.6977,70.1023,214.32,225.6785,202.9615,79.7368,69.3632,74.55,137.2156,141.8337,132.5975,139.6132,128.7068,134.16,33.4477,37.9283,35.688,38.1332,34.5688,36.351,132.8028,106.9092,119.856,139.6373,123.9627,131.8
2000-03-08,35.7953,38.0334,33.5572,49.8728,41.4792,45.676,19.2486,19.951,20.6534,47.6195,50.764,53.9085,122.4305,135.41,148.3895,47.8134,33.2646,40.539,31.1443,34.357,37.5697,52.9778,44.1982,48.588,60.1133,45.6887,52.901,49.2792,51.9448,50.612,55.8439,47.5781,51.711,23.2331,21.7809,22.507,82.033,104.6837,59.3823,30.49,32.04,33.59,29.8364,26.2676,28.052,88.3105,96.9575,92.634,63.9684,53.8936,58.931,91.5874,81.5386,86.563,32.4203,29.9577,31.189,79.736,84.5703,74.9017,51.3044,46.8616,49.083,75.3332,68.8808,72.107,119.2124,111.2076,115.21,110.908,98.978,104.943,57.8551,51.0229,54.439,139.845,124.683,132.264,75.4,80.9622,69.8378,215.72,227.3127,204.1273,81.7137,68.9483,75.331,137.2469,141.8511,132.6426,138.1826,128.8974,133.54,33.6369,37.1651,35.401,38.4054,33.5466,35.976,133.1956,107.6664,120.431,138.5516,121.9884,130.27
2000-03-09,35.4891,37.3447,33.6334,49.8152,41.1868,45.501,19.1484,19.895,20.6416,47.8806,50.877,53.8734,122.0553,137.65,153.2447,47.6032,34.6868,41.145,31.3713,34.663,37.9547,53.0614,44.3266,48.694,61.1067,46.8213,53.964,48.3214,52.3386,50.33,55.7201,46.9899,51.355,23.2331,21.7809,22.507,78.958,105.3089,52.6071,30.1455,32.172,34.1985,29.8823,26.1597,28.021,87.0351,99.2829,93.159,63.6929,53.9951,58.844,90.653,80.461,85.557,32.5736,29.9284,31.251,80.248,84.4319,76.0641,51.3316,46.2224,48.777,75.0701,68.9319,72.001,119.9888,111.2512,115.62,109.8619,99.5241,104.693,57.9822,51.3458,54.664,139.87,124.258,132.064,76.163,82.1703,70.1557,217.42,231.6129,203.2271,83.8733,69.1507,76.512,137.9531,142.3974,133.5089,139.1261,128.3539,133.74,33.6298,36.9722,35.301,38.4211,32.9689,35.695,133.4374,108.8346,121.136,138.9735,120.1265,129.55
2000-03-10,35.5016,37.3724,33.6307,49.639,41.127,45.383,18.9463,19.838,20.7297,48.3243,50.977,53.6297,126.1175,139.88,153.6425,47.0222,36.5798,41.801,32.8684,35.076,37.2836,52.472,45.604,49.038,60.8795,48.9985,54.939,48.0233,52.4007,50.212,55.6923,46.9437,51.318,23.2728,21.7652,22.519,75.82,105.7185,45.9215,29.7856,32.434,35.0824,29.8215,26.2845,28.053,86.58,101.676,94.128,63.5743,53.9877,58.781,90.7725,79.4915,85.132,32.668,29.984,31.326,80.53,83.769,77.291,51.6847,45.2313,48.458,75.031,68.747,71.889,121.1494,111.4706,116.31,109.1259,99.7101,104.418,57.9443,51.4837,54.714,139.375,125.867,132.621,76.76,81.7144,71.8056,219.51,233.7529,205.2671,84.1379,70.7501,77.444,138.6328,141.9845,135.2811,139.6649,128.5351,134.1,33.6409,36.8991,35.27,38.1283,32.1757,35.152,132.8728,112.4752,122.674,138.8439,120.6361,129.74
2000-03-13,35.5141,37.3964,33.6318,48.9379,41.1541,45.046,18.9397,19.82,20.7003,48.6485,51.071,53.4935,129.5437,141.64,153.7363,46.6745,38.2655,42.47,33.706,35.295,36.884,52.2187,46.1573,49.188,60.6641,50.6759,55.67,47.7877,52.2243,50.006,55.6169,46.7431,51.18,23.1254,21.8006,22.463,72.707,103.2028,42.2112,29.7793,32.646,35.5127,29.9509,26.3291,28.14,87.1123,102.4317,94.772,62.8332,53.8168,58.325,91.018,77.758,84.388,32.9448,29.9692,31.457,80.742,83.5198,77.9642,52.1151,43.6889,47.902,74.8851,68.3429,71.614,122.4714,112.0886,117.28,109.8396,99.6344,104.737,57.378,51.288,54.333,139.375,125.867,132.621,76.998,81.5122,72.4838,221.01,233.0823,208.9377,84.4973,71.4407,77.969,138.8797,141.7909,135.9685,139.8153,129.5047,134.66,33.6424,36.9116,35.277,37.7601,31.6699,34.715,131.6431,115.3169,123.48,138.2017,120.0783,129.14
2000-03-14,35.2516,37.0673,33.4358,48.0423,41.4237,44.733,18.8806,19.747,20.6134,48.3766,50.871,53.3654,130.9379,142.17,153.4021,45.7445,40.0715,42.908,33.76,35.308,36.856,52.2337,45.9423,49.088,58.5859,54.1781,56.382,47.7768,52.0352,49.906,55.5619,46.5861,51.074,23.1232,21.7888,22.456,69.494,99.6872,39.3008,29.8932,32.758,35.6228,30.0427,26.3253,28.184,88.585,102.109,95.347,61.8744,53.7636,57.819,90.2607,76.7033,83.482,32.9077,29.7563,31.332,80.68,83.5802,77.7798,52.3541,42.3859,47.37,75.0258,68.3522,71.689,122.1078,113.4322,117.77,110.7194,99.9286,105.324,56.2264,51.4016,53.814,139.6377,124.5283,132.083,77.192,81.5639,72.8201,221.14,232.9102,209.3698,85.5172,72.0588,78.788,138.7984,141.9049,135.6919,139.8566,129.3834,134.62,33.6954,37.0086,35.352,37.1174,31.5366,34.327,131.7681,115.1179,123.443,136.971,120.149,128.56
2000-03-15,35.3453,37.3303,33.3603,47.1075,41.9205,44.514,18.9328,19.716,20.4992,48.3374,50.933,53.5286,130.2605,142.01,153.7595,45.7459,40.1701,42.958,33.7896,35.32,36.8504,52.7977,45.8783,49.338,58.4981,54.4899,56.494,47.0276,53.3984,50.213,54.5979,46.9141,50.756,23.6753,21.5007,22.588,66.519,94.5165,38.5215,29.944,33.095,36.246,32.1036,25.2384,28.671,89.7483,101.8577,95.803,61.8159,53.7841,57.8,89.6768,76.5612,83.119,33.1785,29.7355,31.457,80.793,83.9654,77.6206,51.3977,42.6543,47.026,76.5741,67.5159,72.045,122.5635,113.8365,118.2,110.255,101.743,105.999,56.864,51.038,53.951,139.8878,124.7142,132.301,77.361,81.675,73.047,220.19,234.8669,205.5131,86.5759,72.7381,79.657,138.9359,142.0877,135.7841,140.4844,128.1356,134.31,33.331,38.047,35.689,36.6847,31.6833,34.184,129.989,114.085,122.037,135.9645,120.6355,128.3
2000-03-16,35.8516,39.3551,32.3481,48.9442,40.8578,44.901,18.9166,19.728,20.5394,47.3273,51.396,55.4647,129.8759,141.91,153.9441,45.6951,40.1969,42.946,33.9702,35.401,36.8318,54.426,45.064,49.745,58.7291,54.7849,56.757,45.6458,56.0182,50.832,54.4972,46.9388,50.718,26.0141,20.0739,23.044,63.776,88.24,39.312,29.9013,33.545,37.1887,34.7791,23.8249,29.302,90.1543,101.8517,96.003,64.2657,52.4843,58.375,90.3297,76.3083,83.319,34.0413,29.5087,31.775,81.749,88.1665,75.3315,51.4388,42.6372,47.038,79.1416,66.1724,72.657,124.8151,113.4449,119.13,110.7122,102.4618,106.587,59.9826,49.1934,54.588,141.1299,124.2221,132.676,77.636,82.168,73.104,220.91,234.2182,207.6018,87.3369,73.6651,80.501,139.7172,145.1372,134.2971,140.5157,127.8843,134.2,32.6564,39.9716,36.314,36.5723,31.7337,34.153,129.9502,114.0358,121.993,141.1287,117.5113,129.32
2000-03-17,36.0266,39.7712,32.2819,49.2454,40.8326,45.039,18.9272,19.722,20.5168,46.5618,51.752,56.9422,129.9576,141.95,153.9424,45.7877,40.1423,42.965,33.8977,35.432,36.9663,55.7681,44.3459,50.057,59.3399,54.9501,57.145,45.4601,56.7679,51.114,53.3938,47.4782,50.436,27.0854,19.8166,23.451,60.695,78.9241,42.4659,30.0434,33.863,37.6826,35.926,23.602,29.764,90.1382,102.5178,96.328,65.299,52.501,58.9,88.9543,76.9597,82.957,34.4917,29.3583,31.925,82.737,91.1841,74.2899,51.0917,42.7843,46.938,80.9674,65.5586,73.263,128.8046,111.5754,120.19,111.3387,102.2353,106.787,62.9186,47.9954,55.457,141.3423,124.1097,132.726,77.78,82.1439,73.4161,220.86,234.1537,207.5663,87.0949,75.6571,81.376,140.2984,147.2328,133.364,139.9448,127.9752,133.96,32.4734,40.8046,36.639,37.5723,31.1457,34.359,128.9138,114.4722,121.693,144.8195,115.8405,130.33
2000-03-20,36.3328,40.1708,32.4948,49.7735,40.9425,45.358,18.9277,19.728,20.5283,46.3125,52.152,57.9915,129.9967,141.7,153.4033,46.0247,40.1173,43.071,32.9164,35.776,38.6356,56.9988,44.0412,50.52,59.8487,54.8673,57.358,45.4,58.054,51.727,53.5947,47.3773,50.486,27.7712,19.9048,23.838,57.764,61.5656,53.9624,30.6192,34.194,37.7688,36.5944,23.8336,30.214,92.115,101.891,97.003,65.7826,53.0434,59.413,88.8592,77.0048,82.932,35.217,29.233,32.225,83.049,91.8019,74.2961,50.9679,42.8201,46.894,82.3797,65.9083,74.144,134.0513,109.8487,121.95,112.8185,102.6935,107.756,65.2409,47.6231,56.432,142.6598,123.4922,133.076,77.974,81.5639,74.3841,209.24,278.1965,140.2835,85.2238,79.3162,82.27,140.9422,148.6998,133.1846,139.5767,127.9433,133.76,32.5066,41.1334,36.82,38.115,30.977,34.546,128.2169,114.6311,121.424,147.6482,115.5518,131.6
2000-03-21,36.9016,40.4957,33.3075,50.6934,41.6606,46.177,18.9415,19.803,20.6645,46.2532,52.92,59.5868,129.917,141.59,153.263,46.5067,40.3093,43.408,32.5719,36.095,39.6181,58.506,44.348,51.427,60.031,55.335,57.683,45.4268,59.2772,52.352,54.5525,47.4195,50.986,28.6935,20.0825,24.388,57.364,60.5036,54.2244,32.3242,34.863,37.4018,37.1288,24.3492,30.739,92.8561,103.1259,97.991,66.1391,54.6869,60.413,91.1374,76.2646,83.701,35.8049,29.7191,32.762,84.068,94.2608,73.8752,51.4786,42.7714,47.125,83.3486,67.2894,75.319,139.0128,109.4072,124.21,113.8427,103.7693,108.806,66.8212,48.2668,57.544,149.0045,121.2595,135.132,77.674,81.0303,74.3177,198.37,287.9774,108.7626,86.326,79.214,82.77,142.1562,150.8401,133.4724,141.7129,127.5671,134.64,33.2827,41.5573,37.42,38.497,30.957,34.727,133.2401,112.0219,122.631,151.2507,115.8493,133.55
2000-03-22,37.025,40.5734,33.4766,50.4098,42.6562,46.533,19.0027,19.822,20.6413,46.4665,53.745,61.0235,130.1431,142.12,154.0969,46.4445,40.7075,43.576,32.361,36.651,40.941,59.2388,45.0292,52.134,60.033,55.609,57.821,46.1399,59.8761,53.008,54.4477,48.5883,51.518,29.2015,20.7005,24.951,57.264,60.3798,54.1482,33.2008,35.182,37.1632,37.5451,25.2329,31.389,93.0416,104.4784,98.76,66.811,55.541,61.176,91.5564,76.5336,84.045,36.2626,30.1614,33.212,85.324,95.8007,74.8473,51.4275,42.7345,47.081,84.88,68.008,76.444,144.6968,109.5632,127.13,115.2673,103.9447,109.606,67.7433,49.4567,58.6,153.4807,120.8973,137.189,77.205,80.6466,73.7634,187.52,288.3813,86.6587,86.4896,79.6384,83.064,143.4781,152.5591,134.3971,144.8045,126.8755,135.84,33.9546,41.6854,37.82,38.767,31.261,35.014,141.5417,108.1583,124.85,154.0309,118.0691,136.05
2000-03-23,37.4625,40.8565,34.0685,50.2641,43.2519,46.758,19.0027,19.822,20.6413,46.5947,54.876,63.1573,130.9328,141.66,152.3872,46.3142,41.2378,43.776,32.0002,37.182,42.3638,59.4785,45.8015,52.64,60.35,55.492,57.921,47.3571,60.7229,54.04,55.0369,49.1111,52.074,29.891,21.111,25.501,57.108,60.2668,53.9492,33.3612,35.269,37.1768,37.5833,26.6447,32.114,90.19,109.704,99.947,67.0774,55.6246,61.351,92.0394,77.2626,84.651,36.6737,30.3883,33.531,87.062,99.7132,74.4108,51.4474,42.7646,47.106,85.4485,68.9015,77.175,148.2692,110.8308,129.55,116.7853,103.8767,110.331,68.8836,50.0804,59.482,160.4952,120.0828,140.289,76.711,79.5119,73.9101,176.12,280.893,71.347,86.7552,79.6488,83.202,144.6562,155.0436,134.2689,165.3466,94.0354,129.691,34.6779,41.8241,38.251,38.8092,31.4948,35.152,145.9849,107.5271,126.756,158.5585,120.1815,139.37
2000-03-24,37.7938,41.247,34.3405,50.9357,43.4283,47.182,19.2516,19.897,20.5424,48.136,56.032,63.928,131.0355,141.208,151.3805,46.1959,41.5561,43.876,32.2608,37.813,43.3652,59.6342,47.1578,53.396,60.7005,55.5795,58.14,48.9434,60.7726,54.858,56.9732,48.4868,52.73,30.7853,21.5167,26.151,57.377,59.6914,55.0626,33.3411,35.257,37.1729,37.0852,28.5428,32.814,88.9602,113.0718,101.016,67.1718,55.9682,61.57,93.5021,77.6759,85.589,36.8182,30.8558,33.837,88.812,101.1851,76.4389,51.4668,43.0452,47.256,85.2004,69.4236,77.312,149.8042,113.0678,131.436,119.8822,103.8538,111.868,69.4547,51.6853,60.57,165.155,120.897,143.026,76.733,79.547,73.919,164.976,268.5802,61.3718,86.9974,80.4566,83.727,146.0,157.1441,134.8559,170.2032,77.7748,123.989,35.4403,41.8237,38.632,38.6866,32.3414,35.514,148.5345,107.5655,128.05,161.6606,122.8654,142.263
2000-03-27,38.0313,41.279,34.7835,50.8803,44.1577,47.519,19.2019,19.87,20.5381,49.9803,57.044,64.1077,131.0665,141.178,151.2895,46.181,41.471,43.826,32.8487,38.494,44.1393,59.187,49.155,54.171,61.3479,55.6201,58.484,51.1114,60.2926,55.702,57.4831,49.1149,53.299,31.172,22.53,26.851,57.177,59.8227,54.5313,33.4552,35.301,37.1468,37.2042,29.8618,33.533,89.6244,113.6196,101.622,66.7181,57.2479,61.983,93.2782,79.8258,86.552,36.9362,31.1998,34.068,90.275,101.5761,78.9739,51.192,43.62,47.406,85.2689,69.3051,77.287,151.8345,115.1575,133.496,125.2992,102.2728,113.786,69.2341,54.1819,61.708,167.6094,124.1426,145.876,76.796,79.5585,74.0335,154.456,253.6259,55.2861,86.1853,82.2187,84.202,147.3344,157.7856,136.8831,170.5472,66.2028,118.375,36.4881,41.4619,38.975,38.6046,33.3234,35.964,150.8777,108.8723,129.875,161.4585,127.8475,144.653
2000-03-28,38.3813,40.4295,36.333,50.6716,44.7284,47.7,19.2341,19.88,20.5259,52.709,58.169,63.629,131.1912,141.268,151.3448,46.1199,41.6061,43.863,34.196,39.175,44.154,57.4708,52.2212,54.846,61.5143,56.3417,58.928,53.8257,59.1523,56.489,57.5606,50.1014,53.831,31.0876,24.1524,27.62,57.302,59.779,54.825,34.2106,35.482,36.7534,36.8945,31.7575,34.326,91.2918,113.7902,102.541,65.562,59.416,62.489,92.1716,82.8824,87.527,36.1827,32.8793,34.531,91.8,100.3954,83.2046,50.7373,44.3887,47.563,85.3751,69.0489,77.212,150.3848,120.1672,135.276,127.1967,103.1513,115.174,67.1136,58.6404,62.877,167.1384,130.4136,148.776,76.971,80.032,73.91,144.456,237.2307,51.6813,86.2071,82.5969,84.402,148.7781,156.5611,140.9952,169.4586,56.5074,112.983,37.7742,40.6758,39.225,38.5272,34.3888,36.458,151.1502,113.5758,132.363,160.4106,133.7154,147.063
2000-03-29,38.5016,40.2411,36.7621,50.8154,45.1966,48.006,19.0203,19.78,20.5397,55.0728,59.019,62.9652,132.4829,141.568,150.6531,46.1593,41.5167,43.838,35.6765,39.775,43.8735,58.1019,53.0401,55.571,61.9224,57.1216,59.522,54.7834,58.9446,56.864,57.7607,50.7513,54.256,30.893,25.559,28.226,57.321,59.837,54.805,34.2288,35.595,36.9612,38.5581,31.2939,34.926,93.2812,114.1648,103.723,65.5126,60.3034,62.908,91.2673,84.8127,88.04,36.5153,33.4087,34.962,92.525,99.0456,86.0044,50.6957,44.2943,47.495,85.5885,67.6595,76.624,148.127,124.765,136.446,127.2329,105.5151,116.374,67.4167,60.6373,64.027,168.7736,134.6664,151.72,77.246,80.9616,73.5304,134.876,219.7859,49.9661,87.8678,81.8482,84.858,149.9187,154.9784,144.8591,167.1162,48.3418,107.729,37.9876,40.6124,39.3,38.6904,34.8256,36.758,149.7825,118.8815,134.332,158.5335,139.3325,148.933
