date,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Middle Band,Real Upper Band,Real Upper Band,Real Lower Band,Real Middle Band,Real Lower Band,Real Upper Band,Real Middle Band
2017-11-16,59.6525,53.2165,56.4345,144.2374,145.872,147.5066,66.1149,63.2341,64.6745,71.2573,73.1565,75.0557,22.0045,21.0335,21.519,33.8903,35.2655,32.515,100.45,105.3172,95.5828,94.7598,84.3092,89.5345,50.4883,43.1767,46.8325,122.0153,117.0867,119.551,206.8014,210.431,214.0606,135.5612,130.9143,133.2377,89.2674,85.5726,87.42,36.3806,34.7264,35.5535,57.5645,53.3269,55.4457,82.578,87.0428,78.1132,50.9193,57.472,64.0247,222.3128,237.6222,229.9675,166.8575,171.0877,162.6273,96.4899,102.9461,99.718,47.0715,45.3875,46.2295,137.9958,140.5525,143.1092,40.0559,49.2971,44.6765,159.7912,145.4473,152.6192,162.2017,168.2523,165.227,17.577,23.0945,20.3358,84.7925,81.435,83.1137,156.7037,146.7793,151.7415,119.8378,113.5952,116.7165,255.3601,259.6239,257.492,33.547,35.153,34.35,139.9635,132.5075,136.2355,256.38,261.8685,267.357,181.7301,153.3689,167.5495,91.9735,97.0965,94.535
2017-11-17,59.4833,52.9857,56.2345,144.2917,145.929,147.5663,66.3711,63.1199,64.7455,70.9977,73.0465,75.0953,21.9477,21.0633,21.5055,33.8388,35.0276,32.65,100.652,105.6614,95.6426,96.2016,83.8704,90.036,50.1112,43.1428,46.627,122.0373,116.6247,119.331,207.1688,210.5515,213.9342,135.8033,130.3322,133.0677,89.2942,85.5638,87.429,36.2288,34.7732,35.501,58.1562,53.3482,55.7522,82.7575,86.8773,78.6377,51.1215,57.038,62.9545,223.807,236.932,230.3695,166.8785,171.1016,162.6554,96.3493,102.9497,99.6495,47.0643,45.3277,46.196,137.6937,140.3325,142.9713,40.6951,49.0779,44.8865,157.8398,146.0887,151.9642,162.3467,168.5383,165.4425,17.6554,22.4541,20.0548,85.0649,80.8756,82.9702,156.8498,147.1572,152.0035,119.627,113.413,116.52,255.3994,259.6596,257.5295,33.3856,35.4794,34.4325,139.4604,133.4876,136.474,256.4119,261.744,267.0761,181.4723,155.0167,168.2445,92.2735,96.9565,94.615
2017-11-20,59.2611,52.7979,56.0295,144.1729,146.03,147.8871,66.4997,63.1243,64.812,70.8922,72.9725,75.0528,21.9477,21.0633,21.5055,33.8083,34.8758,32.7407,100.8545,105.8594,95.8496,97.4009,83.5541,90.4775,49.8013,43.1737,46.4875,121.9997,116.2113,119.1055,207.739,210.7135,213.688,135.8432,129.8243,132.8337,89.3769,85.5781,87.4775,36.0498,34.8472,35.4485,58.6847,53.3788,56.0317,82.9425,86.6521,79.2329,51.3032,56.573,61.8428,225.6923,236.0407,230.8665,167.058,170.957,163.159,96.3235,102.9425,99.633,47.0759,45.2301,46.153,137.6747,140.048,142.4213,41.3147,48.8373,45.076,156.2681,146.7564,151.5122,161.9631,169.4929,165.728,17.5133,22.1622,19.8378,85.175,80.4965,82.8357,156.7966,147.8194,152.308,119.3033,113.3157,116.3095,255.5884,259.6896,257.639,33.1604,35.9196,34.54,138.757,134.714,136.7355,256.3843,261.8595,267.3347,180.9563,156.9137,168.935,92.561,96.826,94.6935
2017-11-21,58.8712,52.7918,55.8315,143.8362,146.1915,148.5468,66.5828,63.1932,64.888,70.869,72.8795,74.89,22.1103,20.9517,21.531,33.7818,34.7667,32.7969,101.09,106.0329,96.1471,98.2024,83.6066,90.9045,49.4674,43.2316,46.3495,121.9832,115.9578,118.9705,208.0993,210.936,213.7727,135.8581,129.5534,132.7057,89.5232,85.6058,87.5645,35.8842,34.9398,35.412,59.0822,53.5783,56.3302,83.1855,86.3968,79.9742,51.7147,56.131,60.5473,225.741,235.936,230.8385,167.279,170.9253,163.6327,96.2653,102.8017,99.5335,47.0699,45.1961,46.133,137.5165,139.883,142.2495,42.0217,48.5293,45.2755,155.6386,146.9929,151.3157,161.1846,170.9544,166.0695,17.3539,21.9156,19.6348,85.1749,80.2366,82.7057,156.9134,148.4536,152.6835,118.8179,113.3951,116.1065,255.5834,260.0376,257.8105,32.985,36.302,34.6435,138.6475,134.7595,136.7035,256.2695,261.909,267.5485,180.5749,158.8991,169.737,92.6182,96.8238,94.721
2017-11-22,58.5699,52.7671,55.6685,143.6928,146.3415,148.9902,66.6076,63.3394,64.9735,70.8138,72.8115,74.8092,22.0948,20.9332,21.514,33.851,34.9327,32.7693,101.338,106.0856,96.5904,98.8852,83.7158,91.3005,49.2281,43.3149,46.2715,122.0244,115.6906,118.8575,208.7527,211.1205,213.4883,135.9621,129.2709,132.6165,89.5952,85.6828,87.639,35.7007,35.0503,35.3755,59.4542,53.6208,56.5375,83.4095,85.8512,80.9678,52.338,55.727,59.116,226.5606,234.4834,230.522,167.554,170.8463,164.2617,96.1996,102.6274,99.4135,47.0676,45.1774,46.1225,137.3039,139.6265,141.9491,42.9247,48.0133,45.469,155.4424,147.0166,151.2295,160.8287,171.9073,166.368,17.2718,21.6602,19.466,85.1546,80.0474,82.601,156.7704,149.4226,153.0965,118.4537,113.4993,115.9765,255.9725,260.0955,258.034,32.9252,36.5768,34.751,138.7877,134.7363,136.762,256.68,262.2465,267.813,179.8271,161.5019,170.6645,92.6571,96.8109,94.734
2017-11-24,58.2253,52.8037,55.5145,143.5289,146.5325,149.5361,66.5665,63.3495,64.958,70.7499,72.723,74.6961,22.0929,20.9071,21.5,33.9075,35.0631,32.7519,101.542,106.1429,96.9411,99.5178,83.8832,91.7005,48.9059,43.4491,46.1775,121.9417,115.4713,118.7065,209.0294,211.2885,213.5476,136.062,128.96,132.511,89.6728,85.7002,87.6865,35.648,35.078,35.363,59.8218,53.5042,56.663,83.6345,84.8347,82.4343,53.4913,55.345,57.1987,226.617,234.271,230.444,167.809,170.7332,164.8848,96.1817,102.3033,99.2425,47.0544,45.1556,46.105,137.2412,139.4365,141.6318,43.8874,47.3906,45.639,155.2242,147.0588,151.1415,160.4992,172.7048,166.602,17.2227,21.3963,19.3095,85.0688,79.9282,82.4985,156.2266,150.8964,153.5615,118.1031,113.6569,115.88,256.2856,260.2564,258.271,32.9017,36.8223,34.862,138.8275,134.7415,136.7845,256.9718,262.577,268.1822,178.574,164.511,171.5425,92.5267,96.7203,94.6235
2017-11-27,57.8434,52.8946,55.369,143.3003,146.744,150.1877,66.5746,63.3564,64.9655,70.6181,72.599,74.5799,22.0903,20.8847,21.4875,33.943,35.1467,32.7393,101.766,106.1467,97.3853,100.0441,84.2019,92.123,48.6506,43.5834,46.117,121.9113,115.3067,118.609,209.0411,211.2785,213.5159,136.089,128.875,132.482,89.8194,85.7456,87.7825,35.6278,35.0872,35.3575,60.2384,53.4546,56.8465,83.6375,84.8397,82.4353,53.8376,55.1605,56.4834,226.7357,234.0783,230.407,167.9875,170.7295,165.2455,96.1716,101.9294,99.0505,47.0501,45.1429,46.0965,137.2669,139.2525,141.2381,43.9042,47.3828,45.6435,154.9924,147.1206,151.0565,160.0079,173.8781,166.943,17.1442,21.2078,19.176,84.9436,79.7934,82.3685,156.4852,151.1328,153.809,117.9375,114.0275,115.9825,256.2563,260.5377,258.397,32.8504,37.1176,34.984,138.7516,134.7554,136.7535,258.0424,263.033,268.0236,178.0187,166.1703,172.0945,92.425,96.59,94.5075
2017-11-28,57.6214,52.9556,55.2885,142.9604,147.15,151.3396,66.7497,63.4163,65.083,70.6234,72.595,74.5666,22.1066,20.8954,21.501,34.037,35.3851,32.6889,102.0345,106.1169,97.9521,100.408,84.82,92.614,48.8653,43.4677,46.1665,121.7777,115.2283,118.503,208.6896,211.616,214.5424,136.1155,128.8875,132.5015,89.968,85.91,87.939,35.7212,35.0638,35.3925,60.5715,53.5525,57.062,83.687,85.0029,82.3711,53.8602,55.1715,56.4828,226.3193,234.9557,230.6375,168.243,171.2242,165.2618,96.1772,101.9188,99.048,47.0501,45.1399,46.095,137.2664,139.2535,141.2406,43.9685,47.3545,45.6615,154.6596,147.2644,150.962,159.4543,175.5577,167.506,17.1009,21.0511,19.076,84.8086,79.7414,82.275,156.7915,151.3275,154.0595,117.9065,114.2645,116.0855,255.934,261.472,258.703,32.7714,37.5656,35.1685,139.0958,134.6612,136.8785,258.3519,263.47,268.5881,177.807,167.017,172.412,92.4222,96.6138,94.518
2017-11-29,57.3544,53.0476,55.201,142.8756,147.604,152.3324,67.1315,63.3495,65.2405,70.4595,72.672,74.8845,22.1009,20.8891,21.495,34.1785,35.8817,32.4753,102.406,106.2269,98.5851,100.8052,85.4478,93.1265,49.3421,43.1939,46.268,121.6488,115.1972,118.423,206.5968,212.249,217.9012,136.3257,128.8853,132.6055,90.073,86.109,88.091,35.9043,34.9957,35.45,60.9836,53.6774,57.3305,83.695,85.0004,82.3896,53.8717,55.185,56.4983,225.6558,236.4012,231.0285,168.419,171.4792,165.3588,95.7341,102.6739,99.204,47.06,45.082,46.071,137.2725,139.2735,141.2745,43.7345,47.4345,45.5845,154.5545,147.3185,150.9365,159.0292,177.1298,168.0795,17.0662,20.9178,18.992,84.7063,79.7357,82.221,156.736,151.554,154.145,118.0292,114.2708,116.15,255.805,262.157,258.981,32.7862,37.8838,35.335,139.2078,134.7752,136.9915,258.9682,264.036,269.1038,177.7772,167.0908,172.434,92.3255,96.8185,94.572
2017-11-30,57.0827,53.2083,55.1455,142.3524,148.1555,153.9586,67.5789,63.2151,65.397,70.2748,72.7455,75.2162,22.1001,20.8879,21.494,34.32,36.2465,32.3935,102.6955,106.3218,99.0692,101.0801,86.1019,93.591,50.046,42.796,46.421,121.9019,115.0771,118.4895,204.3668,213.181,221.9952,136.6353,128.7857,132.7105,90.3112,86.1808,88.246,36.066,34.934,35.5,61.3324,53.8636,57.598,83.7445,85.0431,82.4459,53.8695,55.1815,56.4935,224.1678,239.1852,231.6765,168.699,171.9752,165.4228,95.2641,103.5039,99.384,47.0602,45.0788,46.0695,137.266,139.241,141.216,43.6896,47.2924,45.491,154.5413,147.3257,150.9335,158.5091,179.0939,168.8015,17.0171,20.7939,18.9055,84.6123,79.7717,82.192,156.7441,151.8509,154.2975,118.5487,114.0603,116.3045,255.3139,263.4001,259.357,32.8055,38.1325,35.469,140.0693,134.3997,137.2345,257.9661,264.951,271.9359,177.3963,167.9677,172.682,92.0829,97.2531,94.668
2017-12-01,56.6817,53.4223,55.052,142.3473,148.605,154.8627,68.1048,63.1572,65.631,70.1703,72.784,75.3977,22.0993,20.8857,21.4925,34.4865,36.5569,32.4161,103.0405,106.2346,99.8464,101.3391,86.6979,94.0185,50.7873,42.4337,46.6105,121.6464,115.1986,118.4225,203.4127,213.965,224.5173,136.9153,128.6577,132.7865,90.538,86.339,88.4385,36.2203,34.8687,35.5445,61.5147,54.1573,57.836,83.755,85.0666,82.4434,53.8625,55.2065,56.5505,223.5509,240.6941,232.1225,168.9375,172.6676,165.2074,94.8811,104.2069,99.544,47.0621,45.0859,46.074,137.2649,139.2435,141.2221,43.6966,47.0434,45.37,154.8455,147.1625,151.004,158.6248,180.7492,169.687,16.9264,20.6786,18.8025,84.6012,79.7758,82.1885,156.5958,152.2672,154.4315,119.1071,113.9199,116.5135,255.1774,264.2236,259.7005,32.887,38.39,35.6385,140.8541,134.1199,137.487,257.958,265.3885,272.819,177.129,168.529,172.829,91.874,97.65,94.762
2017-12-04,56.6111,53.4689,55.04,142.6359,149.045,155.4541,68.957,62.922,65.9395,69.7516,72.9365,76.1214,22.1059,20.8401,21.473,34.685,37.0081,32.3619,103.6195,107.5307,99.7083,101.5319,87.2381,94.385,51.5532,42.0978,46.8255,121.4539,115.2881,118.371,203.37,214.3925,225.415,137.3489,128.5281,132.9385,90.9712,86.3888,88.68,36.2822,34.8578,35.57,61.7244,54.3866,58.0555,83.602,85.3422,81.8618,53.8485,55.2145,56.5805,223.3551,241.5939,232.4745,169.0375,172.838,165.237,94.1899,105.4521,99.821,47.0761,45.0979,46.087,137.2472,139.19,141.1328,43.6244,46.9306,45.2775,155.7653,146.7307,151.248,158.1093,183.3157,170.7125,16.8876,20.4984,18.693,84.6585,79.7575,82.208,156.6404,152.1666,154.4035,119.9147,113.6973,116.806,255.1102,264.8598,259.985,32.9622,38.6398,35.801,141.4953,133.9657,137.7305,257.1667,266.1995,275.2323,177.1918,168.1962,172.694,91.6037,98.1363,94.87
2017-12-05,56.8403,53.3507,55.0955,142.986,149.418,155.85,69.594,62.958,66.276,69.5357,73.0735,76.6113,22.1114,20.7976,21.4545,34.8695,37.1695,32.5695,103.9485,107.9085,99.9885,101.6352,88.0478,94.8415,52.1027,42.0873,47.095,121.4361,115.2959,118.366,203.5518,214.791,226.0302,137.5602,128.5048,133.0325,91.1969,86.6981,88.9475,36.2887,34.8823,35.5855,61.9589,54.5901,58.2745,83.458,85.3565,81.5595,53.8529,55.209,56.5651,223.4758,242.2682,232.872,169.1835,173.3392,165.0278,93.8841,106.2519,100.068,47.0762,45.1768,46.1265,137.2476,139.1855,141.1234,43.4124,46.8166,45.1145,156.3248,146.6222,151.4735,158.3623,184.9257,171.644,16.8528,20.2962,18.5745,84.5346,79.7954,82.165,156.684,152.025,154.3545,120.4534,113.4936,116.9735,255.1649,265.2391,260.202,33.11,38.782,35.946,141.7604,133.9436,137.852,256.9334,266.773,276.6126,177.0894,167.8376,172.4635,91.3639,98.6181,94.991
2017-12-06,57.0695,53.2765,55.173,143.2099,149.7195,156.2291,70.5797,62.7073,66.6435,69.531,73.21,76.889,22.1198,20.7532,21.4365,35.0215,37.2256,32.8174,104.141,108.0007,100.2813,101.5595,88.9565,95.258,52.5391,42.1619,47.3505,121.5338,115.2432,118.3885,203.7414,215.153,226.5646,137.7472,128.4818,133.1145,91.4334,86.8886,89.161,36.2912,34.8998,35.5955,61.9427,55.0633,58.503,83.3835,85.2655,81.5015,53.7534,55.147,56.5406,223.6761,242.9299,233.303,169.319,173.8339,164.8041,93.8778,106.8762,100.377,47.1077,45.1963,46.152,137.1588,139.25,141.3412,43.279,46.617,44.948,156.5946,146.6274,151.611,159.1787,185.8233,172.501,16.8559,20.0381,18.447,84.3804,79.8196,82.1,156.6863,151.9847,154.3355,120.7567,113.4273,117.092,255.2788,265.5822,260.4305,33.2853,38.9077,36.0965,141.9667,133.8903,137.9285,256.3483,267.38,278.4117,176.9008,167.4462,172.1735,91.2447,99.0213,95.133
2017-12-07,57.274,53.224,55.249,143.4935,150.0405,156.5875,71.3352,62.6428,66.989,69.6083,73.342,77.0757,22.1269,20.7011,21.414,35.158,37.2903,33.0257,104.345,107.9819,100.7081,101.479,89.689,95.584,52.8754,42.3216,47.5985,122.0089,114.9801,118.4945,204.1985,215.622,227.0455,137.8035,128.4945,133.149,91.4725,87.1015,89.287,36.2909,34.9161,35.6035,62.0574,55.4326,58.745,83.28,85.119,81.441,53.8207,55.0565,56.2923,223.8787,243.7743,233.8265,169.4595,174.2305,164.6885,94.1037,107.3483,100.726,47.1011,45.1629,46.132,137.2833,139.1845,141.0857,43.1121,46.4219,44.767,156.767,146.655,151.711,160.0559,186.7411,173.3985,16.9044,19.7486,18.3265,84.2578,79.8502,82.054,156.6649,151.9581,154.3115,121.0603,113.4197,117.24,255.3312,266.0258,260.6785,33.4758,39.0072,36.2415,142.7731,133.6439,138.2085,255.5143,268.2,280.8857,176.3208,167.3342,171.8275,91.137,99.474,95.3055
2017-12-08,57.4911,53.2049,55.348,144.0817,150.4515,156.8213,71.9566,62.7244,67.3405,69.6604,73.506,77.3516,22.1286,20.6724,21.4005,35.2945,37.4621,33.1269,104.4225,107.9794,100.8656,101.2782,90.5148,95.8965,53.2514,42.5476,47.8995,122.7009,114.7321,118.7165,204.4323,216.2395,228.0467,137.7305,128.4895,133.11,91.5354,87.2976,89.4165,36.2944,34.9666,35.6305,62.2658,55.7412,59.0035,83.2835,85.1289,81.4381,53.8801,55.0245,56.1689,224.5256,244.1014,234.3135,169.767,174.6556,164.8784,94.3098,107.9722,101.141,47.1175,45.0545,46.086,137.2633,139.1965,141.1297,43.0123,46.2267,44.6195,157.1213,146.7517,151.9365,161.2337,187.5773,174.4055,16.9906,19.4344,18.2125,84.0328,79.9442,81.9885,156.7032,152.0208,154.362,121.3689,113.3791,117.374,255.4361,266.6549,261.0455,33.7858,39.0532,36.4195,143.6196,133.6494,138.6345,254.7945,269.36,283.9255,175.7078,167.2962,171.502,91.2134,99.8776,95.5455
2017-12-11,57.765,53.178,55.4715,144.732,150.8245,156.917,72.5204,62.8236,67.672,69.7564,73.686,77.6156,22.1295,20.6785,21.404,35.4285,37.6446,33.2124,104.525,108.2322,100.8178,101.0819,91.3121,96.197,53.6734,42.8216,48.2475,123.4183,114.5337,118.976,204.9407,216.8245,228.7083,137.4756,128.5064,132.991,91.5848,87.4552,89.52,36.3578,35.0062,35.682,62.5032,56.0858,59.2945,83.3515,85.3704,81.3326,53.7999,55.0675,56.3351,225.4217,244.3903,234.906,170.15,174.8669,165.4331,94.663,108.43,101.5465,47.0849,44.9661,46.0255,137.168,139.2755,141.383,42.9279,46.1191,44.5235,157.4799,147.0181,152.249,162.6115,188.0135,175.3125,17.4085,18.7325,18.0705,84.046,79.94,81.993,156.8838,152.0622,154.473,121.7434,113.3286,117.536,255.5755,267.3375,261.4565,34.1537,39.0823,36.618,144.3531,133.6449,138.999,255.2841,270.4755,285.6669,175.3913,167.4127,171.402,91.3437,100.2953,95.8195
2017-12-12,57.8736,53.2934,55.5835,145.2631,151.1755,157.0879,73.0421,62.8899,67.966,69.9055,73.894,77.8825,22.1368,20.6522,21.3945,35.625,38.0473,33.2027,104.6595,108.5773,100.7417,100.7444,92.2206,96.4825,54.2522,43.0868,48.6695,124.0561,114.5369,119.2965,205.349,217.316,229.283,137.5646,128.5204,133.0425,91.6178,87.5072,89.5625,36.5026,34.9894,35.746,62.6516,56.5634,59.6075,83.434,85.6645,81.2035,53.6266,55.166,56.7054,226.3311,244.3169,235.324,170.393,175.0117,165.7743,94.9617,109.0303,101.996,47.0093,44.8987,45.954,136.8632,139.4175,141.9718,42.8305,45.9745,44.4025,157.9327,147.3993,152.666,164.0034,188.2666,176.135,17.5143,18.5157,18.015,84.0289,79.9441,81.9865,157.014,152.114,154.564,121.9647,113.3523,117.6585,255.7484,268.0096,261.879,34.6192,39.0128,36.816,144.9006,133.7864,139.3435,254.9399,271.8515,288.7631,175.1045,167.4725,171.2885,91.4542,100.7318,96.093
2017-12-13,57.937,53.445,55.691,145.6378,151.5995,157.5612,73.5987,62.9923,68.2955,70.2053,74.0745,77.9437,22.1484,20.5896,21.369,35.841,38.3151,33.3669,104.8815,108.9373,100.8257,100.3131,93.3189,96.816,54.5819,43.6241,49.103,124.7973,114.3457,119.5715,205.8972,217.948,229.9988,137.5406,128.5144,133.0275,91.7689,87.5571,89.663,36.6394,34.9786,35.809,63.2401,56.8069,60.0235,83.499,85.8689,81.1291,53.5488,55.262,56.9752,227.1184,244.5076,235.813,170.665,175.354,165.976,95.5665,109.2495,102.408,46.6869,45.0681,45.8775,136.6178,139.5875,142.5572,42.7903,45.7627,44.2765,157.9114,147.9226,152.917,164.9923,188.7747,176.8835,17.4973,18.5187,18.008,84.13,79.931,82.0305,157.1521,152.2439,154.698,122.2108,113.4072,117.809,256.1596,268.5004,262.33,35.1582,38.8848,37.0215,146.6803,133.1097,139.895,255.0118,273.3555,291.6992,175.175,167.495,171.335,91.7292,100.8588,96.294
2017-12-14,57.8606,53.6504,55.7555,146.4531,151.9425,157.4319,73.9415,63.3025,68.622,70.4654,74.184,77.9026,22.1642,20.5118,21.338,36.0375,38.4589,33.6161,105.2255,109.9334,100.5176,98.5794,95.7826,97.181,54.6575,44.3715,49.5145,125.3247,114.4373,119.881,206.984,218.5175,230.051,137.4768,128.4652,132.971,91.8764,87.7266,89.8015,36.7137,35.0143,35.864,63.8068,57.0302,60.4185,83.5845,85.9964,81.1726,53.5934,55.3225,57.0516,228.5158,244.1782,236.347,170.956,175.4986,166.4134,96.1101,109.3529,102.7315,46.5312,45.1458,45.8385,136.6235,139.715,142.8065,42.7219,45.6111,44.1665,157.497,149.027,153.262,166.8502,188.5828,177.7165,17.456,18.498,17.977,84.2116,80.0184,82.115,157.1658,152.5592,154.8625,122.3793,113.5467,117.963,257.0899,268.4921,262.791,35.8741,38.5479,37.211,147.2859,133.7221,140.504,255.1811,274.9065,294.6319,175.205,167.779,171.492,92.1306,100.8464,96.4885
2017-12-15,57.8304,53.8986,55.8645,147.2583,152.311,157.3637,74.2328,63.5902,68.9115,70.7983,74.339,77.8797,22.1437,20.4673,21.3055,36.2235,38.7204,33.7266,105.609,110.9339,100.2841,97.8944,96.2166,97.0555,54.7381,45.0809,49.9095,126.3004,114.2896,120.295,207.9549,219.052,230.1491,137.6402,128.7098,133.175,92.18,87.687,89.9335,36.9626,34.9294,35.946,64.3599,57.2331,60.7965,83.767,86.5575,80.9765,53.6035,55.376,57.1485,229.5967,243.9553,236.776,171.2545,175.7892,166.7198,96.6384,109.5916,103.115,46.4545,45.1865,45.8205,136.6092,139.8945,143.1798,42.8213,45.4027,44.112,157.2396,149.6224,153.431,168.4876,188.4534,178.4705,17.446,18.465,17.9555,84.2431,80.2339,82.2385,157.6145,152.4215,155.018,122.4114,114.0306,118.221,257.6028,268.7682,263.1855,36.073,38.58,37.3265,148.0309,134.0101,141.0205,255.7477,276.4185,297.0893,175.4957,167.7753,171.6355,92.5109,100.9621,96.7365
2017-12-18,57.9461,54.1029,56.0245,148.3416,152.716,157.0904,74.6527,63.7933,69.223,71.2557,74.556,77.8563,22.0955,20.4695,21.2825,36.421,38.9689,33.8731,105.9885,111.7082,100.2688,97.9771,96.1769,97.077,54.873,45.729,50.301,127.162,114.446,120.804,209.328,219.6905,230.053,137.7253,129.1537,133.4395,92.3937,87.8183,90.106,37.137,34.931,36.034,64.9618,57.1932,61.0775,83.966,86.9021,81.0299,53.6193,55.427,57.2347,230.8837,243.5743,237.229,171.6285,175.8269,167.4301,97.297,109.815,103.556,46.4651,45.1979,45.8315,136.82,140.0845,143.349,42.6097,45.7773,44.1935,156.8642,150.4338,153.649,170.2879,188.3521,179.32,17.4308,18.4352,17.933,84.175,80.572,82.3735,158.2387,152.2663,155.2525,122.3798,114.5612,118.4705,258.2753,269.1297,263.7025,36.2877,38.6233,37.4555,149.3059,134.0991,141.7025,256.817,278.1125,299.408,176.267,167.631,171.949,92.8679,101.2041,97.036
2017-12-19,58.0656,54.3444,56.205,149.206,153.0245,156.843,75.1855,64.0675,69.6265,71.595,74.6885,77.782,21.9684,20.5266,21.2475,36.5915,39.0958,34.0872,106.4415,112.4892,100.3938,98.3066,95.9794,97.143,54.9196,46.3454,50.6325,127.8486,114.7994,121.324,210.8317,220.28,229.7283,137.7559,129.7001,133.728,92.4988,88.0542,90.2765,37.2369,34.9901,36.1135,65.3483,57.3057,61.327,84.131,87.0965,81.1655,53.8017,55.5335,57.2653,231.7888,243.3592,237.574,171.9515,175.6141,168.2889,97.9123,109.9497,103.931,46.4872,45.2428,45.865,137.0903,140.277,143.4637,42.306,46.323,44.3145,156.6708,150.8992,153.785,171.5933,188.5997,180.0965,17.3902,18.4368,17.9135,84.0634,80.8726,82.468,158.5381,152.3539,155.446,122.2736,115.1794,118.7265,259.1225,269.1695,264.146,36.4091,38.6819,37.5455,150.6617,134.1433,142.4025,257.8402,279.7435,301.6468,176.5364,167.8176,172.177,93.2845,101.3075,97.296
2017-12-20,58.2473,54.4887,56.368,149.8045,153.2935,156.7825,75.3616,64.5864,69.974,71.8953,74.8025,77.7097,21.6715,20.7235,21.1975,36.8025,39.2187,34.3863,106.776,112.7651,100.7869,98.5748,95.9342,97.2545,54.8212,47.1028,50.962,128.4817,115.1623,121.822,211.9713,220.769,229.5667,137.7752,130.1438,133.9595,92.5825,88.2515,90.417,37.2603,35.0587,36.1595,65.5704,57.5036,61.537,84.221,87.2399,81.2021,53.9785,55.6255,57.2725,232.1436,243.2874,237.7155,172.145,175.402,168.888,98.6631,109.9199,104.2915,46.5078,45.2522,45.88,137.3388,140.418,143.4972,41.9973,46.8937,44.4455,156.625,151.045,153.835,172.4435,189.1945,180.819,17.3342,18.4548,17.8945,83.9917,81.1443,82.568,158.7705,152.3245,155.5475,122.2777,115.7473,119.0125,259.7075,269.2885,264.498,36.4784,38.8216,37.65,152.1955,134.1015,143.1485,258.848,281.289,303.73,176.6814,167.7936,172.2375,93.6862,101.3158,97.501
2017-12-21,58.288,54.721,56.5045,150.6522,153.53,156.4078,75.3325,65.2605,70.2965,72.2899,74.9805,77.6711,21.6632,20.7228,21.193,37.003,39.4099,34.5961,107.1175,112.9232,101.3118,98.642,96.032,97.337,54.7789,47.7361,51.2575,128.9896,115.7124,122.351,213.6612,221.2925,228.9238,137.541,130.821,134.181,92.5891,88.5789,90.584,37.2488,35.1512,36.2,65.9228,57.7212,61.822,84.3405,87.3632,81.3178,54.1441,55.737,57.3299,232.8617,242.8893,237.8755,172.285,175.2229,169.3471,99.5596,109.9424,104.751,46.5074,45.2286,45.868,137.8743,140.6065,143.3387,41.903,47.199,44.551,156.6536,150.9894,153.8215,173.6964,189.5436,181.62,17.284,18.437,17.8605,84.0653,81.3457,82.7055,158.9798,152.3012,155.6405,123.2905,115.6255,119.458,260.4452,269.3328,264.889,36.6602,38.8478,37.754,153.9906,133.9694,143.98,260.8663,282.783,304.6997,176.6901,167.7899,172.24,94.2965,101.1735,97.735
