date,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Signal,MACD_Hist,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD,MACD_Hist,MACD_Signal,MACD
2000-03-22,-2.2616,0.8455,-1.416,0.6026,-0.0726,-0.6752,-0.3158,0.1046,-0.2112,0.0145,1.0435,1.0579,-0.5006,4.7022,5.2027,0.7258,0.28,1.0057,0.5694,0.385,0.9544,1.319,-1.1448,0.1742,0.4299,0.4706,0.9005,1.0133,-0.4973,0.516,0.5011,-1.3124,-0.8113,-0.6911,0.8571,0.166,0.01,-10.1439,-10.1338,0.389,0.5212,0.1322,-1.8404,1.2594,-0.581,1.2778,-1.0176,0.2602,1.1005,-1.8631,-0.7626,0.8801,-1.796,-0.916,0.7166,-0.0491,-0.7657,1.0502,3.1553,2.1051,-2.2156,-1.6784,0.5372,-1.6006,1.6722,0.0716,1.9812,6.0452,8.0264,-1.2452,1.3218,0.0766,1.3217,0.048,1.3697,2.5759,-0.2686,2.3073,-0.5088,0.0187,-0.4901,-1.4267,-13.7685,-15.1951,0.8675,0.6017,1.4692,1.4344,0.7289,2.1633,3.6057,0.1089,3.7146,0.8264,-1.1581,-0.3317,0.5495,-1.3745,-0.825,1.3917,3.6963,5.088,3.0115,-3.3834,-0.3719
2000-03-23,-2.044,0.8704,-1.1736,0.4584,-0.1022,-0.5606,-0.2979,0.0716,-0.2263,0.3207,1.2249,1.5456,-0.2525,4.8872,5.1396,0.7688,0.1721,0.9408,0.6852,0.5563,1.2415,1.1195,-0.8649,0.2546,0.4361,0.5796,1.0157,1.0795,-0.2275,0.852,0.604,-1.1614,-0.5574,-0.4745,0.8664,0.3919,0.2484,-10.0818,-9.8334,0.3039,0.512,0.2081,-1.5447,1.1829,-0.3617,1.868,-0.5505,1.3175,1.0069,-1.6114,-0.6045,0.8469,-1.5843,-0.7375,0.6888,0.0952,-0.5936,1.4478,3.9149,2.4671,-2.0999,-1.6373,0.4626,-1.223,1.5105,0.2876,2.0476,6.5571,8.6047,-0.8983,1.3877,0.4894,1.2829,0.3687,1.6516,3.2445,0.5425,3.787,-0.5174,-0.0345,-0.552,-4.9082,-13.9261,-18.8342,0.757,0.791,1.548,1.5755,1.1228,2.6983,2.6441,-3.8465,-1.2025,0.7793,-0.9633,-0.184,0.4473,-1.2627,-0.8154,1.7599,4.1363,5.8961,3.54,-2.4984,1.0416
2000-03-24,-1.8242,0.8789,-0.9453,0.5641,0.1446,-0.4196,-0.2805,0.0696,-0.2109,0.6205,1.1993,1.8199,-0.4445,4.584,5.0285,0.7819,0.0527,0.8346,0.7091,0.7336,1.4428,1.0394,-0.605,0.4344,0.4035,0.6805,1.084,0.9822,0.0181,1.0002,0.8273,-0.9546,-0.1273,-0.2468,0.9109,0.6641,0.4926,-9.9586,-9.466,0.2091,0.4695,0.2604,-1.2748,1.0794,-0.1954,2.1336,-0.0172,2.1164,0.838,-1.4019,-0.5639,1.0437,-1.3234,-0.2797,0.6164,0.1769,-0.4395,1.4513,4.2812,2.8299,-1.9972,-1.5865,0.4107,-1.0113,0.8466,-0.1647,1.6962,6.9811,8.6773,-0.4715,1.7071,1.2356,1.2038,0.6697,1.8735,3.4285,1.3997,4.8282,-0.5049,0.0503,-0.4545,-8.1958,-13.1505,-21.3463,0.7047,0.9671,1.6718,1.6289,1.53,3.1589,1.1321,-6.048,-4.916,0.7139,-0.7849,-0.071,0.4269,-1.156,-0.7291,1.6934,4.5596,6.2531,3.6848,-1.5771,2.1077
2000-03-27,-1.6275,0.787,-0.8405,0.5013,0.207,-0.2942,-0.2669,0.0546,-0.2123,0.8913,1.0829,1.9742,-0.3437,4.5989,4.9426,0.777,-0.0199,0.757,0.7001,0.9086,1.6087,0.9364,-0.3709,0.5655,0.4279,0.7875,1.2154,0.8938,0.2415,1.1353,0.8248,-0.7484,0.0764,-0.0234,0.8933,0.8698,0.6347,-9.7999,-9.1652,0.1281,0.4205,0.2924,-0.9995,1.101,0.1015,1.7014,0.4082,2.1096,0.6614,-1.2365,-0.5751,0.9808,-1.0782,-0.0974,0.5389,0.2341,-0.3047,1.2559,4.3997,3.1439,-1.9314,-1.6682,0.2632,-0.9524,0.2358,-0.7166,1.5556,7.37,8.9257,0.0837,2.221,2.3047,1.0851,0.9409,2.026,3.2799,2.2196,5.4995,-0.4903,0.0582,-0.4321,-11.1671,-11.885,-23.0521,0.5578,1.1066,1.6644,1.4593,1.8949,3.3542,-0.6374,-7.0777,-7.7151,0.6145,-0.6312,-0.0167,0.4743,-1.0374,-0.5631,1.577,4.9539,6.5309,3.2694,-0.7598,2.5096
2000-03-28,-1.4627,0.6591,-0.8036,0.3623,0.1587,-0.2037,-0.2565,0.0415,-0.215,1.1425,1.005,2.1475,-0.6585,4.1194,4.778,0.7481,-0.1155,0.6326,0.5977,1.0581,1.6558,0.7662,-0.1794,0.5868,0.4052,0.8888,1.294,0.8129,0.4447,1.2577,0.7632,-0.5576,0.2056,0.1934,0.8675,1.061,0.8915,-9.5771,-8.6855,0.0877,0.402,0.3143,-0.7192,1.1215,0.4023,1.3536,0.7466,2.1002,0.5548,-1.0978,-0.5431,0.9158,-0.8493,0.0665,0.4891,0.3066,-0.1825,1.0108,4.4073,3.3966,-1.8937,-1.7427,0.151,-0.9542,-0.0072,-0.9614,0.8721,7.5881,8.4601,0.6205,2.147,2.7675,0.9209,1.1712,2.0921,2.8708,2.9373,5.8081,-0.4344,0.2235,-0.2109,-13.8067,-10.5585,-24.3651,0.4469,1.2183,1.6652,1.2035,2.1957,3.3992,-2.5087,-7.4854,-9.9941,0.4779,-0.5118,-0.0339,0.5442,-0.9013,-0.3572,1.3487,5.2911,6.6398,2.9722,-0.0167,2.9555
2000-03-29,-1.321,0.5667,-0.7543,0.3979,0.2937,-0.1042,-0.255,0.006,-0.249,1.3618,0.8771,2.2389,-1.2286,3.2422,4.4708,0.7,-0.1921,0.5079,0.4843,1.1791,1.6634,0.8921,0.0436,0.9358,0.4574,1.0031,1.4606,0.7041,0.6208,1.3249,0.7094,-0.3802,0.3292,0.3935,0.8003,1.1938,1.2009,-9.2768,-8.0759,0.1391,0.4883,0.3491,-0.4137,1.2219,0.8082,1.2416,1.057,2.2986,0.6246,-0.9417,-0.3171,0.755,-0.6605,0.0945,0.5411,0.4939,-0.0472,0.5263,4.0544,3.5281,-1.8393,-1.6217,0.2176,-1.0068,-0.2104,-1.2172,0.0862,7.6096,7.6959,1.0603,1.7591,2.8194,1.0463,1.4327,2.479,2.8838,3.6583,6.5421,-0.3307,0.4151,0.0844,-16.1452,-9.3539,-25.4991,0.5738,1.3618,1.9356,0.9699,2.4382,3.4081,-4.3692,-7.4418,-11.811,0.4159,-0.4078,0.0082,0.56,-0.7613,-0.2014,0.8831,5.5118,6.395,2.5729,0.6265,3.1994
2000-03-30,-1.1616,0.6377,-0.5239,0.5598,0.5955,0.0358,-0.2207,0.1371,-0.0837,1.5504,0.7545,2.305,-1.8304,2.1828,4.0132,0.631,-0.276,0.355,0.3413,1.2644,1.6057,0.9399,0.2786,1.2185,0.4092,1.1054,1.5146,0.8326,0.8289,1.6616,0.7416,-0.1948,0.5467,0.6146,0.8843,1.4989,1.3724,-8.9337,-7.5613,0.1686,0.5599,0.3913,-0.1125,1.2047,1.0922,0.8529,1.2702,2.1231,0.648,-0.7797,-0.1317,0.7081,-0.4835,0.2246,0.5981,0.7004,0.1023,-0.0529,3.462,3.5149,-1.7463,-1.3744,0.3719,-1.0911,-0.3373,-1.4284,-0.7929,7.4114,6.6185,1.4736,1.6534,3.127,0.9612,1.6731,2.6343,2.4362,4.2673,6.7035,-0.2314,0.3971,0.1657,-18.1786,-8.1337,-26.3123,0.8464,1.5734,2.4197,0.589,2.5854,3.1744,-6.1541,-7.1396,-13.2937,0.4707,-0.2901,0.1806,0.5953,-0.6125,-0.0172,-0.1555,5.473,5.3174,2.0161,1.1305,3.1466
2000-03-31,-0.9549,0.8269,-0.128,0.7075,0.9202,0.2126,-0.1792,0.1661,-0.013,1.6886,0.5525,2.2411,-2.0333,1.4716,3.5049,0.559,-0.288,0.271,0.2861,1.336,1.6221,0.7585,0.4682,1.2267,0.3397,1.1903,1.5301,0.9775,1.0733,2.0508,0.8759,0.0241,0.9,0.8598,0.9807,1.8405,1.4097,-8.5813,-7.1716,0.1784,0.6143,0.4359,0.1854,1.1918,1.3772,0.7368,1.4544,2.1912,0.5127,-0.6515,-0.1389,0.6179,-0.329,0.2889,0.5856,0.8343,0.2487,-0.4331,2.9736,3.4066,-1.6559,-1.2942,0.3617,-1.1964,-0.4212,-1.6176,-1.0572,7.1471,6.0899,1.7755,1.2075,2.983,0.6827,1.8437,2.5264,1.7899,4.7148,6.5047,-0.1497,0.3269,0.1772,-19.8377,-6.6364,-26.4741,0.9745,1.817,2.7914,0.4034,2.6863,3.0897,-7.7253,-6.285,-14.0104,0.3994,-0.1903,0.2091,0.5396,-0.4776,0.0619,-0.2063,5.4214,5.2151,1.5447,1.5167,3.0614
2000-04-03,-0.7262,0.9148,0.1886,0.869,1.2989,0.4299,-0.102,0.3088,0.2068,1.8178,0.5169,2.3347,-2.0858,0.8976,2.9834,0.5295,-0.1183,0.4111,0.26,1.401,1.661,0.9,0.6932,1.5933,0.3907,1.288,1.6787,0.9237,1.3042,2.2279,1.0696,0.2915,1.3612,1.1032,0.9736,2.0768,1.6128,-8.1781,-6.5652,0.2632,0.7649,0.5017,0.4712,1.1432,1.6144,-0.3694,1.3621,0.9927,0.7017,-0.4761,0.2256,0.7438,-0.1431,0.6008,0.6162,1.019,0.4028,-0.3408,2.9806,3.3214,-1.5302,-1.0276,0.5027,-1.2747,-0.3131,-1.5878,-1.3156,6.8182,5.5026,2.0455,1.0802,3.1257,0.6789,2.0135,2.6924,1.5907,5.1125,6.7032,-0.043,0.4266,0.3836,-21.2353,-5.5904,-26.8257,0.9788,2.0617,3.0405,0.2973,2.7606,3.058,-9.1324,-5.6283,-14.7607,0.4912,-0.0675,0.4237,0.4411,-0.3673,0.0737,-0.4363,5.3123,4.8761,1.5756,1.9106,3.4862
2000-04-04,-0.514,0.8488,0.3348,0.8805,1.5305,0.65,-0.0162,0.3433,0.3272,1.8826,0.2594,2.142,-1.6856,0.8764,2.562,0.5468,0.0692,0.616,0.1739,1.4445,1.6184,0.8593,0.9081,1.7674,0.4345,1.3966,1.8311,0.9132,1.5325,2.4458,1.0487,0.5537,1.6024,1.3143,0.8443,2.1585,1.9816,-7.6827,-5.701,0.4096,1.0137,0.6041,0.7164,0.9808,1.6972,-1.2032,1.0613,-0.1419,0.8478,-0.2641,0.5836,0.8527,0.0701,0.9229,0.6014,1.1545,0.5531,-0.6624,2.4935,3.1558,-1.3366,-0.562,0.7745,-1.2612,0.0539,-1.2073,-1.3304,6.4856,5.1552,2.2639,0.8734,3.1373,0.4075,2.1153,2.5229,0.8892,5.3348,6.224,0.1057,0.5948,0.7005,-22.3633,-4.5119,-26.8752,0.7519,2.2496,3.0015,0.1183,2.7902,2.9085,-10.339,-4.8263,-15.1653,0.6232,0.0883,0.7115,0.3673,-0.2755,0.0917,-0.9889,5.0651,4.0762,0.9526,2.1487,3.1013
2000-04-05,-0.343,0.6839,0.3409,0.7718,1.6148,0.843,0.0737,0.3593,0.4329,1.8945,0.0475,1.942,-1.1209,1.1609,2.2818,0.5962,0.1979,0.7941,0.0255,1.4508,1.4764,0.6688,1.0753,1.7441,0.3906,1.4943,1.8849,0.7051,1.7088,2.4139,0.9277,0.7857,1.7134,1.486,0.6871,2.1732,2.059,-7.1679,-5.109,0.403,1.1078,0.7048,0.9257,0.8371,1.7628,-1.8122,0.6082,-1.204,0.933,-0.0309,0.9021,0.7601,0.2602,1.0203,0.5575,1.2499,0.6925,-0.8822,2.0531,2.9353,-1.1832,-0.5698,0.6134,-1.1721,0.3564,-0.8157,-1.5141,6.1071,4.593,2.494,0.9206,3.4146,0.1566,2.1545,2.311,0.3102,5.4123,5.7225,0.2288,0.4926,0.7215,-23.2409,-3.5104,-26.7513,0.4023,2.3502,2.7525,-0.0854,2.7688,2.6834,-11.349,-4.0402,-15.3892,0.6086,0.2405,0.8491,0.2245,-0.2194,0.0051,-1.1336,4.7817,3.648,0.333,2.232,2.5649
2000-04-06,-0.2041,0.5557,0.3517,0.616,1.6129,0.9969,0.17,0.3855,0.5555,1.8781,-0.0656,1.8125,-0.3397,1.8572,2.1969,0.6665,0.2813,0.9478,-0.054,1.4374,1.3834,0.6883,1.2473,1.9356,0.4567,1.6085,2.0652,0.554,1.8473,2.4013,0.904,1.0117,1.9156,1.6138,0.511,2.1248,2.1408,-6.6327,-4.4919,0.3553,1.1489,0.7937,1.1372,0.8459,1.983,-2.128,0.0762,-2.0518,0.7662,0.1607,0.9268,0.8035,0.461,1.2645,0.3948,1.186,0.7912,-0.9322,1.77,2.7022,-1.0905,-0.7194,0.3711,-1.0794,0.3708,-0.7085,-1.6119,5.7041,4.0922,2.6779,0.7355,3.4134,0.0952,2.1783,2.2735,0.1095,5.4397,5.5492,0.3609,0.5283,0.8892,-23.8243,-2.3336,-26.1579,0.2326,2.4083,2.6409,-0.1511,2.7311,2.58,-12.1622,-3.2526,-15.4148,0.5571,0.3797,0.9368,0.1297,-0.187,-0.0573,-1.5398,4.3968,2.857,-0.3166,2.1528,1.8363
2000-04-07,-0.104,0.4003,0.2963,0.445,1.5532,1.1082,0.2581,0.3521,0.6102,1.8356,-0.1699,1.6658,0.6519,3.0117,2.3598,0.7412,0.2987,1.0399,-0.0783,1.4178,1.3395,0.6767,1.4165,2.0932,0.4231,1.7143,2.1374,0.3777,1.9417,2.3194,0.8363,1.2207,2.057,1.6977,0.3355,2.0332,2.1844,-6.0866,-3.9023,0.327,1.2024,0.8754,1.3584,0.8848,2.2431,-2.0199,-0.4287,-2.4486,0.6161,0.3147,0.9308,0.6726,0.6292,1.3018,0.265,1.1224,0.8574,-1.0076,1.4427,2.4503,-1.031,-0.7933,0.2377,-0.9999,0.3179,-0.682,-1.194,5.4056,4.2116,2.8229,0.5802,3.4031,-0.0836,2.1574,2.0738,0.0515,5.4526,5.5041,0.4559,0.3799,0.8358,-24.073,-0.9949,-25.0679,-0.0675,2.3915,2.3239,-0.1484,2.694,2.5456,-12.7316,-2.2778,-15.0094,0.4328,0.4879,0.9207,0.0371,-0.1777,-0.1406,-1.3351,4.063,2.7279,-0.848,1.9408,1.0929
2000-04-10,0.0146,0.4743,0.4889,0.4238,1.6379,1.2141,0.3277,0.2784,0.6061,1.8267,-0.0357,1.791,0.6625,3.188,2.5255,0.8109,0.2789,1.0898,-0.0826,1.3971,1.3145,0.7525,1.6046,2.3571,0.273,1.7825,2.0555,0.4249,2.0479,2.4729,0.8748,1.4394,2.3143,1.7498,0.2084,1.9582,2.316,-5.5076,-3.1916,0.3479,1.3103,0.9624,1.5719,0.8542,2.4261,-2.0337,-0.9372,-2.9709,0.5431,0.4504,0.9935,0.6211,0.7845,1.4056,0.1223,1.0103,0.888,-0.9127,1.3094,2.2222,-1.0122,-0.9371,0.0752,-0.8996,0.401,-0.4986,-1.2825,5.085,3.8025,2.9137,0.3628,3.2765,-0.0476,2.1455,2.0979,0.003,5.4533,5.4563,0.5007,0.1792,0.6799,-24.1573,-0.3372,-24.4945,-0.2981,2.3169,2.0188,-0.2014,2.6436,2.4422,-13.1274,-1.5833,-14.7107,0.3315,0.5708,0.9023,-0.0615,-0.1931,-0.2546,-1.6046,3.6618,2.0573,-0.8926,1.7177,0.8251
2000-04-11,0.1475,0.5316,0.679,0.5405,1.8898,1.3493,0.3774,0.1987,0.5761,1.8541,0.1096,1.9637,0.5157,3.17,2.6544,0.888,0.3082,1.1962,-0.0178,1.3927,1.3749,0.7344,1.7883,2.5227,0.2039,1.8335,2.0374,0.4296,2.1553,2.5849,0.9396,1.6743,2.6139,1.7781,0.1133,1.8915,2.3554,-4.9188,-2.5633,0.334,1.3799,1.0459,1.7999,0.9119,2.7118,-2.067,-1.4539,-3.5209,0.524,0.5815,1.1055,0.7208,0.9647,1.6854,0.102,1.0155,0.9135,-0.9609,1.021,1.9819,-0.9827,-0.8644,0.1183,-0.7537,0.5839,-0.1698,-1.3363,4.7509,3.4147,2.915,0.0055,2.9206,0.002,2.146,2.148,0.0625,5.469,5.5314,0.5286,0.1116,0.6401,-24.107,0.2012,-23.9058,-0.2803,2.2469,1.9666,-0.2761,2.5746,2.2985,-13.4046,-1.1086,-14.5132,0.2851,0.6421,0.9272,-0.0781,-0.2126,-0.2907,-2.0776,3.1425,1.0649,-0.7618,1.5272,0.7654
2000-04-12,0.289,0.5662,0.8552,0.3701,1.8119,1.4418,0.4132,0.1432,0.5564,1.8916,0.1499,2.0415,-0.3168,2.2583,2.5752,0.9706,0.3305,1.3011,-0.1446,1.3565,1.2119,0.6083,1.9403,2.5487,0.153,1.8717,2.0247,0.3903,2.2529,2.6432,1.0713,1.9422,3.0135,1.789,0.0437,1.8328,2.4847,-4.2976,-1.8129,0.3347,1.4642,1.1296,2.0098,0.8398,2.8496,-2.2535,-2.0173,-4.2707,0.3243,0.6625,0.9868,0.685,1.1359,1.8209,-0.0125,0.8979,0.9104,-0.9072,0.848,1.7551,-0.9247,-0.693,0.2317,-0.6049,0.595,-0.0099,-1.9112,4.2731,2.3619,2.7641,-0.6039,2.1601,-0.0549,2.1323,2.0773,-0.2648,5.4028,5.1379,0.5521,0.0942,0.6464,-24.0118,0.381,-23.6308,-0.2551,2.1831,1.9279,-0.5951,2.4258,1.8307,-13.6421,-0.9499,-14.592,0.3232,0.7229,1.0461,0.0414,-0.2023,-0.1609,-2.9441,2.4064,-0.5377,-0.2965,1.4531,1.1566
2000-04-13,0.4129,0.4957,0.9087,0.3942,1.9345,1.5403,0.4443,0.1246,0.5689,1.9221,0.122,2.0441,-1.0433,1.271,2.3143,1.0392,0.2742,1.3134,-0.2806,1.2864,1.0058,0.3278,2.0223,2.3501,0.0123,1.8748,1.8871,0.1096,2.2803,2.3899,0.9843,2.1882,3.1726,1.7905,0.0057,1.7962,2.4867,-3.6759,-1.1892,0.2594,1.4538,1.1944,2.1849,0.7003,2.8852,-2.2414,-2.5777,-4.8191,0.2354,0.7214,0.9567,0.6239,1.2919,1.9158,-0.231,0.6216,0.8526,-0.9893,0.5185,1.5078,-0.8699,-0.6506,0.2193,-0.4728,0.5284,0.0556,-2.2614,3.7078,1.4464,2.4692,-1.1792,1.29,-0.3503,2.0447,1.6944,-0.9042,5.1767,4.2725,0.5714,0.0772,0.6487,-23.9025,0.4373,-23.4652,-0.3774,2.0887,1.7114,-0.9156,2.1969,1.2813,-13.8729,-0.9232,-14.7961,0.2317,0.7808,1.0125,0.0757,-0.1833,-0.1076,-3.0638,1.6405,-1.4233,-0.3088,1.3759,1.0671
2000-04-14,0.4775,0.2583,0.7358,0.2909,1.904,1.6131,0.4511,0.027,0.4781,1.8695,-0.2104,1.6591,-2.0331,-0.227,1.8061,1.0232,-0.0638,0.9595,-0.3865,1.1898,0.8033,-0.2065,1.9707,1.7641,-0.2167,1.8206,1.6039,-0.3883,2.1832,1.7949,0.7025,2.3639,3.0664,1.7359,-0.2185,1.5174,1.9763,-3.1818,-1.2055,0.0798,1.2942,1.2144,2.3031,0.4727,2.7758,-2.4203,-3.1827,-5.603,0.0172,0.7257,0.7428,0.2897,1.3643,1.654,-0.4,0.3526,0.7526,-1.362,-0.1947,1.1673,-0.8219,-0.6299,0.192,-0.4039,0.2757,-0.1282,-3.0726,2.9396,-0.1329,2.0045,-1.8592,0.1453,-0.6793,1.8749,1.1956,-1.6079,4.7747,3.1669,0.5658,-0.0224,0.5434,-23.8571,0.1813,-23.6758,-0.533,1.9555,1.4225,-1.6151,1.7932,0.1781,-14.1217,-0.9952,-15.1168,0.0594,0.7956,0.855,-0.0085,-0.1855,-0.1939,-3.117,0.8612,-2.2558,-1.0787,1.1062,0.0275
2000-04-17,0.4984,0.0836,0.582,0.2518,1.9278,1.676,0.4431,-0.032,0.4111,1.7832,-0.345,1.4382,-1.8741,-0.5365,1.3376,0.9409,-0.3295,0.6114,-0.4517,1.0768,0.6251,-0.6124,1.8176,1.2051,-0.3974,1.7213,1.3239,-0.4887,2.061,1.5723,0.4554,2.4777,2.9331,1.646,-0.3596,1.2864,1.9648,-2.6907,-0.7259,-0.0441,1.1592,1.2033,2.3641,0.244,2.6081,-2.2648,-3.7489,-6.0138,-0.071,0.7079,0.6369,-0.0067,1.3626,1.3559,-0.4836,0.1482,0.6317,-1.5502,-0.7704,0.7798,-0.7549,-0.4868,0.2681,-0.3104,0.3739,0.0635,-2.649,2.2774,-0.3717,1.5625,-1.7677,-0.2052,-1.0584,1.6103,0.5518,-1.6093,4.3724,2.7631,0.4918,-0.2963,0.1954,-23.6523,0.8192,-22.8332,-0.7959,1.7565,0.9606,-1.682,1.3727,-0.3093,-14.1849,-0.2531,-14.438,-0.031,0.7879,0.7569,-0.0635,-0.2013,-0.2649,-2.229,0.304,-1.925,-1.5148,0.7275,-0.7873
2000-04-18,0.5037,0.021,0.5247,0.119,1.8248,1.7058,0.4163,-0.1071,0.3092,1.7223,-0.2437,1.4785,-1.3501,-0.3501,1.0,0.813,-0.5116,0.3014,-0.4309,0.9691,0.5383,-0.8589,1.6028,0.7439,-0.5017,1.5959,1.0941,-0.6406,1.9009,1.2604,0.3262,2.5593,2.8854,1.548,-0.3918,1.1562,1.6914,-2.2678,-0.5764,-0.0309,1.1647,1.1956,2.3868,0.0906,2.4774,-1.7152,-4.1777,-5.8929,-0.0134,0.7045,0.6911,-0.2046,1.3115,1.1069,-0.5923,-0.1086,0.4836,-1.4746,-1.0635,0.4111,-0.6757,-0.3588,0.3168,-0.1419,0.6739,0.532,-1.8826,1.8067,-0.0758,1.1486,-1.6556,-0.507,-1.1596,1.3204,0.1608,-1.2785,4.0528,2.7743,0.3885,-0.4129,-0.0243,-23.2666,1.5429,-21.7237,-0.8317,1.5486,0.7169,-1.411,1.0199,-0.3911,-14.0524,0.5301,-13.5223,-0.1372,0.7536,0.6165,-0.1286,-0.2335,-0.3621,-1.3669,-0.0377,-1.4046,-1.3389,0.3928,-0.9461
2000-04-19,0.4797,-0.0957,0.384,0.0497,1.7679,1.7182,0.3801,-0.1447,0.2354,1.6366,-0.3427,1.2939,-1.1707,-0.4633,0.7074,0.6684,-0.5782,0.0902,-0.3121,0.8911,0.5789,-0.9154,1.374,0.4586,-0.4877,1.4739,0.9863,-0.5235,1.77,1.2465,0.1926,2.6074,2.8,1.4307,-0.4694,0.9612,1.4521,-1.9048,-0.4527,0.1117,1.3352,1.2235,2.4055,0.0752,2.4807,-1.362,-4.5182,-5.8802,0.1924,0.7526,0.945,-0.2941,1.238,0.9439,-0.598,-0.2639,0.3341,-1.5132,-1.4804,0.0328,-0.5825,-0.2098,0.3727,0.077,0.8758,0.9529,-1.9517,1.3188,-0.6329,0.6677,-1.9238,-1.2561,-1.1742,1.0268,-0.1474,-1.1049,3.7765,2.6716,0.2915,-0.3881,-0.0966,-22.7816,1.9401,-20.8414,-0.8124,1.3455,0.533,-1.2622,0.7044,-0.5578,-13.8219,0.9222,-12.8997,-0.3706,0.661,0.2904,-0.001,-0.2338,-0.2348,-1.1214,-0.3181,-1.4395,-1.1875,0.0959,-1.0916
2000-04-20,0.4277,-0.2081,0.2196,0.1597,1.9178,1.7581,0.3482,-0.1277,0.2204,1.562,-0.2984,1.2637,-0.7672,-0.2516,0.5156,0.5075,-0.6436,-0.1361,-0.1459,0.8546,0.7087,-0.7398,1.189,0.4492,-0.5625,1.3333,0.7708,-0.2519,1.707,1.4551,0.2301,2.6649,2.895,1.317,-0.4548,0.8621,1.4271,-1.548,-0.1209,0.1642,1.4288,1.2646,2.4135,0.032,2.4455,-1.0121,-4.7713,-5.7834,0.3523,0.8407,1.1931,-0.2306,1.1803,0.9497,-0.3978,-0.1631,0.2347,-1.5024,-1.8452,-0.3428,-0.4801,-0.0707,0.4095,0.3061,0.9162,1.2223,-2.1409,0.7836,-1.3574,0.1524,-2.061,-1.9086,-1.1388,0.7421,-0.3967,-0.7812,3.5812,2.8001,0.2277,-0.2553,-0.0276,-22.2367,2.1796,-20.0571,-0.6705,1.1779,0.5073,-1.0653,0.438,-0.6273,-13.5264,1.1818,-12.3446,-0.4799,0.541,0.0611,0.2605,-0.1686,0.0918,-1.0495,-0.5805,-1.63,-0.8079,-0.1061,-0.9139
2000-04-24,0.3738,-0.2157,0.1581,0.1564,1.9536,1.7972,0.3227,-0.1021,0.2205,1.5037,-0.2334,1.2703,-0.9382,-0.6572,0.281,0.3605,-0.5879,-0.2273,-0.1695,0.8122,0.6427,-0.5259,1.0575,0.5317,-0.4842,1.2123,0.7281,-0.0317,1.6991,1.6674,0.3653,2.7562,3.1215,1.2155,-0.4057,0.8098,1.4503,-1.1854,0.2649,0.3047,1.6454,1.3407,2.3969,-0.0667,2.3302,-1.4825,-5.1419,-6.6243,0.5662,0.9823,1.5485,0.138,1.2148,1.3528,-0.0501,0.1721,0.2222,-1.5772,-2.3143,-0.7371,-0.3733,0.0543,0.4275,0.5646,1.0343,1.5989,-2.1097,0.2561,-1.8536,-0.3178,-1.8808,-2.1985,-1.0044,0.491,-0.5133,-0.3428,3.4956,3.1528,0.2015,-0.1046,0.097,-21.672,2.2586,-19.4134,-0.6248,1.0217,0.3969,-0.9898,0.1906,-0.7992,-13.2019,1.2981,-11.9038,-0.4644,0.4249,-0.0395,0.2731,-0.1004,0.1728,-0.8401,-0.7905,-1.6306,-0.0735,-0.1244,-0.198
